Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
21	-457.2959	417.09836	-9.605469	-1714.3789	256.0	0.0	256.0	256.0	-490.20996	145.7654	-344.4266	-2138.25	112640	5.2154063e-09	170393.47	-0.0067010545	-7797.3125	2.4346318	0.008582904	0.04042969	79.0	-54.244728	403.05118	403.05118	8615.72747349739
22	-872.70447	994.17755	-12.777344	-3500.3594	256.0	0.0	256.0	256.0	-486.98627	182.26628	-386.7461	-1816.5793	117760	-1.3783574e-08	1022885.0	-0.007140234	-241626.31	2.5743804	0.0032807845	0.050390624	79.0	46.098244	918.80273	918.80273	9006.189928293228
23	-540.7205	710.98047	0.0	-2999.0312	256.0	0.0	256.0	256.0	-820.134	324.23975	-669.0209	-3113.1455	122880	-4.0046872e-09	485996.4	-0.0064743515	-114130.97	2.4486964	0.0036033136	0.041992188	79.0	13.016016	553.7365	553.7365	9399.864573717117
24	-344.09686	305.2268	-8.0390625	-972.84766	256.0	0.0	256.0	256.0	-504.23456	250.90875	-271.79712	-3248.8245	128000	-5.122274e-09	137959.38	-0.005101695	-52383.273	2.377933	0.0015771488	0.038671874	79.0	151.06113	495.15802	495.15802	9790.89356303215
25	-735.215	788.68567	-2.875	-2539.3008	256.0	0.0	256.0	256.0	-370.22308	174.5254	-192.5855	-2083.7463	133120	4.582107e-08	686353.2	-0.0063314657	-169153.69	2.4594254	0.006211252	0.04609375	79.0	353.19043	1088.4055	1088.4055	10184.073499202728
26	-526.77673	573.09283	-15.886719	-2275.8008	256.0	0.0	256.0	256.0	-694.24255	229.15231	-454.29877	-2660.2126	138240	7.869676e-09	300132.3	-0.0037515757	-36747.312	2.4080675	0.0052273604	0.015625	79.0	376.35645	903.1332	903.1332	10573.586399793625
27	-412.61386	325.14548	-0.55078125	-1103.6602	256.0	0.0	256.0	256.0	-508.10986	173.84853	-325.63876	-2048.0112	143360	-2.7939678e-10	118986.3	-0.0076929624	-20312.375	2.4211597	0.0057836147	0.057421874	79.0	142.58614	555.2	555.2	10966.069964885712
28	-599.7135	711.96625	-20.492188	-2680.871	256.0	0.0	256.0	256.0	-436.36295	176.60165	-286.00983	-1979.4045	148480	-1.5832484e-09	445718.3	-0.0071004815	-69743.125	2.4404805	0.004067478	0.062109374	79.0	563.5088	1163.2223	1163.2223	11355.780165433884
29	-394.1412	345.9388	-5.0195312	-1239.2266	256.0	0.0	256.0	256.0	-546.306	204.4072	-353.8895	-2617.7654	153600	1.0989607e-08	138081.4	-0.008492636	-33930.195	2.372126	0.0028037326	0.046679687	79.0	205.5795	599.7207	599.7207	11744.920164585114
30	-480.23145	493.91965	-65.84766	-2057.7227	256.0	0.0	256.0	256.0	-405.3454	159.12332	-277.57632	-1456.7747	158720	1.7881394e-08	217100.45	-0.006494387	-13619.9375	2.4049494	0.0026978054	0.050976563	79.0	314.24023	794.4717	794.4717	12133.731303691864
31	-483.89258	399.1011	0.0	-1556.8359	256.0	0.0	256.0	256.0	-489.91864	217.35284	-344.58337	-2078.2832	163840	2.7008356e-09	157767.5	-0.0060128905	-12839.125	2.3866353	0.0012872142	0.034179688	79.0	257.1289	741.0215	741.0215	12526.185328006744
32	-353.9912	459.82733	0.0	-1945.0391	256.0	0.0	256.0	256.0	-471.65982	102.410194	-372.83917	-1796.0663	168960	-2.0489097e-09	192537.7	-0.0057822256	-33271.33	2.3233666	0.005616582	0.04082031	79.0	123.19942	477.1906	477.1906	12916.675965547562
33	-499.0045	778.9488	-9.34375	-3500.5977	256.0	0.0	256.0	256.0	-386.171	326.94293	-239.69054	-2980.3752	174080	1.3830141e-08	478166.0	-0.00647836	-36505.344	2.354913	0.0033390995	0.040039062	79.0	327.63574	826.64026	826.64026	13310.184932470322
34	-770.12775	817.7259	-79.28516	-3335.1406	256.0	0.0	256.0	256.0	-561.3762	522.16455	-272.10608	-4143.5874	179200	-9.965151e-09	616164.75	-0.007652375	-95815.81	2.3843834	0.0053356704	0.04765625	79.0	1037.7229	1807.8506	1807.8506	13700.34261059761
35	-818.3955	1116.3092	-3.1953125	-3850.9805	256.0	0.0	256.0	256.0	-777.7943	366.44296	-547.78296	-3702.2083	184320	2.6077032e-09	1018311.4	-0.007595092	-82553.19	2.3893387	0.0057063885	0.06894531	79.0	621.258	1439.6536	1439.6536	14090.432294368744
36	-423.74316	525.65204	0.0	-2266.7188	256.0	0.0	256.0	256.0	-714.48785	253.19437	-553.3147	-2711.243	189440	-3.7252904e-10	310008.8	-0.006379985	-102710.34	2.3184009	0.004456739	0.05253906	79.0	375.02206	798.76526	798.76526	14479.306648015976
37	-464.4082	683.789	0.0	-2939.9922	256.0	0.0	256.0	256.0	-445.04645	291.25317	-320.07184	-2634.2495	194560	1.1734665e-08	346098.44	-0.006559113	-57962.0	2.3565974	0.00155282	0.025195312	79.0	383.53067	847.93884	847.93884	14871.197852373123
38	-423.57968	499.7408	0.0	-2293.9453	256.0	0.0	256.0	256.0	-426.6391	343.12817	-212.54413	-4444.2144	199680	2.2351743e-09	222782.75	-0.0059245722	-25293.61	2.2789683	0.0015461054	0.019726563	79.0	249.78984	673.3695	673.3695	15261.309667110443
39	-333.6627	460.6627	0.0	-1980.4531	256.0	0.0	256.0	256.0	-423.50424	196.82831	-343.96896	-2629.3684	204800	6.7055224e-09	178262.17	-0.008484372	-22141.75	2.2999897	0.0041960417	0.041015625	79.0	210.72226	544.38495	544.38495	15650.58512878418
40	-584.17224	601.73364	0.0	-2826.0	256.0	0.0	256.0	256.0	-372.7208	305.1292	-222.94798	-3186.584	209920	2.1420419e-09	347913.44	-0.008039728	-66890.25	2.3335986	0.0014514548	0.05722656	79.0	783.57263	1367.7449	1367.7449	16043.232624530792
41	-276.2662	330.5001	0.0	-1354.1367	256.0	0.0	256.0	256.0	-546.015	149.67213	-438.6435	-2155.8472	215040	-6.7055224e-09	158725.66	-0.0080781095	-76893.24	2.2460392	0.008165354	0.06660156	79.0	353.53632	629.80255	629.80255	16437.47574543953
