Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	EntropyJ	EntropyN	KLj	KLn	ClipFracJ	ClipFracN	StopIter	ShowRet	SJF	F1	Time
19	-13.266637	13.287118	-1.0054827	-61.319202	256.0	0.0	256.0	256.0	-9.792089	5.653621	-7.441449	-99.30331	512000	0.21409664	161.19405	-0.005635202	-14.291885	0.21211933	1.5960388	0.01652727	0.03642853	0.07515625	0.30851564	55.0	11.265726	24.532364	24.532364	2442.8432066440582
20	-10.466997	13.667404	-1.0	-63.139297	256.0	0.0	256.0	256.0	-12.846387	4.9071493	-10.157475	-54.84556	537600	0.22458348	153.96996	-0.0034814328	-8.727081	0.20752281	1.5506248	0.00034730442	0.04105471	0.0023828126	0.3173828	79.0	13.186563	23.653559	23.653559	2571.195018529892
21	-10.338212	13.153857	-1.0	-84.71863	256.0	0.0	256.0	256.0	-10.330686	5.88577	-7.777754	-85.21899	563200	0.21031804	144.0254	-0.0040057153	-1.3343506	0.20657219	1.4856133	0.0035528017	0.051903397	0.021875	0.39910156	79.0	12.473833	22.812044	22.812044	2692.7454121112823
22	-9.958462	10.798169	-1.0	-46.532528	256.0	0.0	256.0	256.0	-10.393585	5.0607033	-8.160614	-75.286354	588800	0.21793337	97.06749	-0.0017865598	-1.049881	0.18883514	1.348376	0.0062177028	0.010458453	0.0546875	0.111445315	79.0	10.632053	20.590515	20.590515	2818.0226662158966
23	-9.155303	10.015308	-1.0	-48.769814	256.0	0.0	256.0	256.0	-9.854812	4.291037	-7.4923716	-52.170937	614400	0.22921129	80.897835	-0.0037187636	-0.7891922	0.1598785	1.2432859	0.00291579	0.04326706	0.0178125	0.36582032	79.0	11.988355	21.14366	21.14366	2941.6906847953796
24	-8.055691	8.724343	-1.0	-59.88441	256.0	0.0	256.0	256.0	-8.969229	4.156112	-6.928202	-68.108696	640000	0.22743866	64.2019	-0.0030265003	-1.6028633	0.14436297	1.1841105	0.008902769	0.0056200637	0.055234376	0.072890624	79.0	9.862574	17.918262	17.918262	3071.9519033432007
25	-6.8392854	7.959991	-1.0	-51.06818	256.0	0.0	256.0	256.0	-7.738026	2.3685021	-6.3262086	-45.41934	665600	0.20857121	57.61918	-0.002231568	-0.93116	0.098762095	1.2263912	0.0012615204	0.008384667	0.012734375	0.10175781	79.0	3.7994595	10.638744	10.638744	3206.3289062976837
26	-9.873564	9.673713	-1.0	-46.448277	256.0	0.0	256.0	256.0	-7.3718634	3.6253483	-5.409972	-45.40229	691200	0.2212249	85.376366	-0.004447937	-6.722824	0.16369699	1.2822336	0.0010548201	0.08598372	0.00453125	0.536875	79.0	10.31389	20.187456	20.187456	3330.8320801258087
27	-10.347228	10.760841	-1.0	-48.076725	256.0	0.0	256.0	256.0	-10.0021	4.6073403	-7.41697	-63.136497	716800	0.22790466	95.946465	-0.003592208	-0.46248627	0.16592748	1.1746219	0.0024876436	0.028061233	0.017460937	0.25179687	79.0	11.717393	22.06462	22.06462	3454.8031027317047
28	-10.866953	11.372031	-1.0	-50.335648	256.0	0.0	256.0	256.0	-10.498202	4.788176	-7.798439	-75.78285	742400	0.21579471	101.68697	-0.0042553246	-0.8510361	0.165365	1.0559361	0.000653868	0.10215334	0.0048828125	0.43410155	79.0	13.264407	24.131363	24.131363	3587.037127017975
29	-10.197227	9.627386	-1.0	-53.776802	256.0	0.0	256.0	256.0	-10.693424	4.1011567	-7.996657	-42.860977	768000	0.23660225	80.01077	-0.009856865	-1.0216599	0.1575889	1.0419855	0.00020540178	0.21990734	0.0015234374	0.4999219	79.0	12.5269375	22.724165	22.724165	3712.5295672416687
30	-10.090304	11.532085	-1.0	-52.43576	256.0	0.0	256.0	256.0	-10.097625	3.9767692	-7.6048045	-59.497265	793600	0.21685845	110.3409	-0.01611939	-1.2558975	0.1445548	1.0891964	0.00026983794	0.5459456	0.002265625	0.83132815	79.0	9.96976	20.060064	20.060064	3845.862148284912
31	-13.259928	13.021814	-1.0	-63.554913	256.0	0.0	256.0	256.0	-10.600664	5.867835	-6.9482627	-67.29333	819200	0.23349541	140.61075	-0.0064322203	-7.5990753	0.19840488	1.9216952	0.0006775307	0.24271244	0.00421875	0.76363283	79.0	4.4778857	17.737812	17.737812	3968.829359292984
