Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
0	-44.936043	25.656576	-7.6901436	-105.05128	256.0	0.0	256.0	256.0	-0.006718154	0.01372772	0.043116525	-0.06732275	5120	2.8312206e-08	2676.9133	-0.001931449	-2047.2808	2.307124	0.0015732646	0.003515625	79.0	-29.34216	15.593884	15.593884	412.92012333869934
1	-35.5535	31.397327	-2.5640743	-110.72854	256.0	0.0	256.0	256.0	-43.916077	3.2177763	-38.716656	-60.478046	10240	1.7881394e-08	988.1888	-0.0039368314	-171.14667	2.2581127	0.00051398453	0.029492188	79.0	-9.109478	26.44402	26.44402	791.5676486492157
2	-46.639038	55.10274	-1.1167969	-215.69159	256.0	0.0	256.0	256.0	-36.36625	14.283231	-25.6169	-99.24445	15360	-1.7695129e-09	2357.6643	-0.003215776	-688.3795	2.3078265	0.0069228173	0.027734375	79.0	-26.080439	20.558598	20.558598	1163.0079445838928
3	-34.04763	23.247473	-3.6145198	-74.891304	256.0	0.0	256.0	256.0	-41.855816	21.76324	-26.281624	-168.93648	20480	4.7963113e-09	681.65704	-0.0044516814	-223.64615	2.2857928	0.0055889795	0.027148437	79.0	-21.667286	12.380341	12.380341	1543.1654770374298
4	-49.069084	36.346325	-1.5546502	-131.72023	256.0	0.0	256.0	256.0	-38.26389	17.690687	-25.568003	-147.22968	25600	-9.313226e-09	1192.1775	-0.002797876	-134.10059	2.3839517	0.00158123	0.0041015623	79.0	1.210108	50.279186	50.279186	1917.002947807312
5	-26.126904	22.080778	-3.4767861	-90.99847	256.0	0.0	256.0	256.0	-44.74356	11.175449	-35.592484	-130.66138	30720	-2.2538007e-08	718.9572	-0.0039484836	-346.87656	2.1472487	0.00562403	0.039257813	79.0	-9.070383	17.05652	17.05652	2287.9483122825623
6	-21.115282	16.265728	-2.1821978	-55.630344	256.0	0.0	256.0	256.0	-25.005383	7.6503563	-20.35955	-72.27855	35840	1.0617077e-08	258.9927	-0.006520858	-21.58963	2.0530376	0.0052978317	0.039453126	79.0	-9.4984665	11.616816	11.616816	2691.9536719322205
7	-22.354893	21.223606	-2.756481	-101.51568	256.0	0.0	256.0	256.0	-21.32144	5.471681	-17.700518	-56.68903	40960	2.4214386e-09	356.03278	-0.0038257698	-38.033173	2.0791306	0.005342969	0.018359374	79.0	-5.427993	16.926899	16.926899	3062.647294521332
8	-19.959715	23.07754	-1.7988349	-100.18189	256.0	0.0	256.0	256.0	-21.395327	10.092054	-16.342443	-113.4006	46080	-1.2200326e-08	439.38443	-0.0054302327	-5.306732	1.9167087	0.0037192828	0.045898438	79.0	-3.1509404	16.808773	16.808773	3434.8566629886627
9	-21.892426	23.061838	-2.722764	-88.14585	256.0	0.0	256.0	256.0	-20.196064	8.687873	-14.953394	-85.48	51200	3.213063e-09	437.16602	-0.0043085297	-11.419342	1.9597046	0.004480555	0.01640625	79.0	-1.5590324	20.33339	20.33339	3808.257436990738
10	-19.55072	21.228325	-1.6090829	-89.46449	256.0	0.0	256.0	256.0	-22.822906	13.50097	-15.431065	-132.7882	56320	5.5879354e-09	380.21735	-0.004560461	-27.99527	1.9429903	0.0054280935	0.013085937	79.0	3.2244346	22.775158	22.775158	4180.563938140869
11	-18.627462	16.36512	-1.0006984	-62.00542	256.0	0.0	256.0	256.0	-18.630838	6.327334	-14.330605	-53.864445	61440	3.7252903e-09	220.15486	-0.0045863213	-2.0115967	1.9319397	0.002923357	0.033203125	79.0	-2.4263182	16.201145	16.201145	4554.641186714172
12	-21.960087	23.637299	-1.0	-85.25314	256.0	0.0	256.0	256.0	-19.756866	10.030212	-13.966413	-79.9357	66560	1.5553088e-08	425.69864	-0.0047377325	-17.568665	1.9442708	0.0040057264	0.01953125	79.0	-3.802461	18.157627	18.157627	4968.64139175415
13	-12.9685335	13.876525	-1.4119903	-57.45499	256.0	0.0	256.0	256.0	-19.264524	6.528662	-14.490504	-67.71738	71680	3.4924597e-09	209.77353	-0.007348843	-43.89807	1.7890842	0.005940124	0.034765624	79.0	-5.3972025	7.5713334	7.5713334	5363.248058795929
14	-20.264894	17.726118	-1.4308088	-74.913574	256.0	0.0	256.0	256.0	-14.865799	8.7630205	-9.580494	-76.961365	76800	1.3504177e-08	286.53998	-0.0052289865	-33.423523	1.91478	0.004274449	0.045898438	79.0	-0.089725114	20.17517	20.17517	5769.118832349777
15	-16.708813	14.837448	-1.0007254	-58.74091	256.0	0.0	256.0	256.0	-19.869537	8.186964	-15.06796	-78.65478	81920	1.527369e-08	189.02121	-0.006952716	-14.200409	1.833581	0.0065507516	0.06875	79.0	13.011386	29.7202	29.7202	6169.627365350723
16	-22.00508	18.123491	-1.7266726	-68.964554	256.0	0.0	256.0	256.0	-17.267187	6.6545005	-12.016275	-65.511314	87040	7.3574484e-09	298.0782	-0.005233306	-28.131195	1.941423	0.005091184	0.028710937	79.0	6.281036	28.286114	28.286114	6540.3345720767975
17	-13.553354	10.105797	-1.007974	-37.0453	256.0	0.0	256.0	256.0	-21.148077	5.4629836	-15.510046	-53.768322	92160	-2.4586916e-08	149.21002	-0.0047248295	-62.907593	1.8161907	0.00334222	0.03046875	79.0	5.7764416	19.329796	19.329796	6947.696683168411
18	-11.392282	10.694515	-1.0	-42.12057	256.0	0.0	256.0	256.0	-13.514173	4.8889546	-10.589821	-50.205227	97280	1.3969839e-09	98.079445	-0.0058287038	-4.877159	1.7551743	0.0046581267	0.023242187	79.0	3.281198	14.67348	14.67348	7344.019940137863
19	-8.426015	6.9447775	-1.0169371	-23.379677	256.0	0.0	256.0	256.0	-10.589869	2.0626569	-8.833756	-27.248829	102400	1.0989607e-08	50.103825	-0.0072988765	-4.8318977	1.6749061	0.005125724	0.047265626	79.0	0.6528015	9.078817	9.078817	7713.483072757721
20	-11.492714	8.052202	-1.0910136	-29.168634	256.0	0.0	256.0	256.0	-8.685373	2.2568593	-7.035069	-25.871986	107520	2.7380883e-08	67.557556	-0.005462918	-7.9259224	1.7020581	0.0033167012	0.06523438	79.0	-0.08338134	11.40933	11.40933	8125.625398159027
21	-12.700092	14.494677	-1.0	-59.997337	256.0	0.0	256.0	256.0	-11.81989	3.3555286	-9.76244	-37.353413	112640	1.1920929e-08	185.16438	-0.0048759924	-5.7339935	1.6426265	0.004153655	0.042382814	79.0	-0.742832	11.957262	11.957262	8536.612682819366
22	-16.402626	14.4393	-1.0126008	-52.932026	256.0	0.0	256.0	256.0	-13.396686	6.879477	-10.012265	-65.98935	117760	-7.1711836e-09	188.17404	-0.0051497254	-11.158783	1.6856006	0.0032991047	0.023828125	79.0	10.306153	26.708776	26.708776	8907.480412244797
23	-10.23589	9.693894	-1.0	-41.32228	256.0	0.0	256.0	256.0	-15.665161	3.769327	-13.231856	-39.860336	122880	-1.6577541e-08	109.101585	-0.0074483138	-29.773079	1.6051462	0.010274207	0.042382814	79.0	5.2266145	15.462506	15.462506	9278.938400268555
