Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossN	LossV	DeltaLossPi	DeltaLossV	EntropyJ	EntropyN	KLj	KLn	ClipFracJ	ClipFracN	StopIter	ShowRet	SJF	F1	Time
53	-9.836181	9.421275	-1.0	-48.06809	256.0	0.0	256.0	256.0	-8.882914	4.10051	-7.23813	-42.90128	1382400	-4.7683715e-09	-4.7683715e-09	72.44002	-0.00056997535	-1.0130463	0.11729502	1.7605081	-3.789428e-05	0.004536741	0.0009375	0.02765625	79.0	18.09178	27.92796	27.92796	8981.414968967438
54	-6.823563	8.223543	-1.0	-44.044254	256.0	0.0	256.0	256.0	-9.355022	3.3361037	-8.13988	-44.929924	1408000	-1.4305114e-08	-1.1920929e-08	60.09173	-0.00039582013	-6.8973045	0.08436849	1.7889279	-7.3166657e-06	0.005108967	0.0008984375	0.024765626	79.0	14.428201	21.251764	21.251764	9147.924509763718
55	-9.628307	10.944991	-1.0	-55.45478	256.0	0.0	256.0	256.0	-7.0838943	3.9721935	-5.59406	-33.95727	1433600	-1.1324882e-08	-1.013279e-08	98.89353	-0.00035177768	-8.820267	0.11237018	1.7458835	-3.0355051e-05	0.004760688	0.000546875	0.036328126	79.0	12.402833	22.031145	22.031145	9314.398717880249
56	-7.145844	8.612353	-1.0	-40.588497	256.0	0.0	256.0	256.0	-9.412284	5.6508217	-7.550876	-61.444283	1459200	-2.3841857e-09	-3.5762786e-09	65.60627	-0.00073457835	-8.028595	0.08031097	1.7613425	5.0062725e-05	0.003575526	0.0023828126	0.0296875	79.0	15.169507	22.315351	22.315351	9479.36801290512
57	-6.1160808	6.7896657	-1.0	-31.583183	256.0	0.0	256.0	256.0	-6.8357453	3.2660089	-5.72469	-38.670784	1484800	5.066395e-09	4.172325e-09	39.843052	-0.0005425361	-0.93801117	0.06978601	1.7734933	-0.00012265258	0.005033697	0.000859375	0.039296877	79.0	9.341236	15.457317	15.457317	9644.176932573318
58	-7.4903536	7.987453	-1.0	-36.858154	256.0	0.0	256.0	256.0	-6.3119836	3.1897945	-5.2874093	-37.41525	1510400	4.7683715e-09	4.7683715e-09	54.481422	-0.0006375498	-1.46698	0.08081287	1.7506433	2.2445223e-05	0.0044212337	0.0021875	0.05246094	79.0	14.2257805	21.716133	21.716133	9810.651068925858
59	-7.076604	7.778029	-1.0	-33.027588	256.0	0.0	256.0	256.0	-7.507399	3.419665	-6.3897	-41.920826	1536000	1.3113022e-08	1.07288365e-08	50.17325	-0.0007695102	-0.2609825	0.077869415	1.7290677	-5.1052742e-05	0.004447336	0.0033203126	0.026445312	79.0	15.067064	22.143671	22.143671	9978.524287462234
60	-6.3714156	6.702455	-1.0	-28.148197	256.0	0.0	256.0	256.0	-6.898764	2.491081	-6.054072	-33.722977	1561600	1.07288365e-08	8.34465e-09	39.6483	-0.000829401	-0.3673172	0.07105523	1.7331405	-4.706448e-05	0.005554738	0.00296875	0.03296875	79.0	9.737293	16.10871	16.10871	10145.441450357437
61	-7.537899	8.834904	-1.0	-52.733482	256.0	0.0	256.0	256.0	-6.644078	3.2674997	-5.5546026	-33.881157	1587200	1.4901161e-09	1.4901161e-09	63.54687	-0.0006909013	-1.4031296	0.077413015	1.7083592	-1.3761654e-05	0.00397297	0.0037109375	0.04042969	79.0	15.732274	23.27017	23.27017	10314.825544834137
62	-7.186146	9.2004	-1.0	-45.066116	256.0	0.0	256.0	256.0	-7.5746837	4.0136895	-6.2621317	-39.312107	1612800	1.4305114e-08	1.4305114e-08	64.92557	-0.0006462348	-0.7572861	0.0758258	1.7303146	1.217173e-05	0.0046732025	0.0008984375	0.032382812	79.0	16.335001	23.521145	23.521145	10479.50302696228
