Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
0	0.0	0.0	0.0	0.0	256.0	0.0	256.0	256.0	-0.4884034	0.037576005	-0.37441516	-0.63288313	5120	9.49949e-09	0.23994991	-0.0023145217	-0.23992392	2.532083	0.005176662	0.025195312	79.0	0.0	0.0	0.0	735.7368359565735
1	0.0	0.0	0.0	0.0	256.0	0.0	256.0	256.0	0.00061473326	0.004886706	0.017440759	-0.0153536415	10240	1.0430813e-08	2.4257795e-05	-0.0014083819	-8.036097e-06	2.5123413	0.0011079913	0.0	79.0	0.0	0.0	0.0	1510.7812504768372
2	0.0	0.0	0.0	0.0	256.0	0.0	256.0	256.0	0.00017742868	0.0040689	0.014333685	-0.013480256	15360	-1.0430813e-08	1.6587419e-05	-0.0032151118	-5.548154e-06	2.508733	0.0038570077	0.024609376	79.0	0.0	0.0	0.0	2246.5397453308105
3	0.0	0.0	0.0	0.0	256.0	0.0	256.0	256.0	-6.912474e-06	0.0033645954	0.010995625	-0.0111921	20480	-3.7252904e-10	1.1320549e-05	-0.0017866169	-3.6056745e-06	2.5209045	0.00084103906	0.002734375	79.0	0.0	0.0	0.0	2955.910182237625
4	0.0	0.0	0.0	0.0	256.0	0.0	256.0	256.0	-5.2285723e-05	0.0028542497	0.010376037	-0.010784372	25600	9.313226e-09	8.149483e-06	-0.0015530239	-2.3064608e-06	2.5152051	0.0013450409	0.00078125	79.0	0.0	0.0	0.0	3681.731196165085
5	0.0	0.0	0.0	0.0	256.0	0.0	256.0	256.0	4.397742e-05	0.0023691312	0.007923644	-0.008333761	30720	9.685754e-09	5.6147137e-06	-0.0044475435	-1.1571556e-06	2.5046906	0.004053584	0.018554688	79.0	0.0	0.0	0.0	4399.408167362213
6	0.0	0.0	0.0	0.0	256.0	0.0	256.0	256.0	3.946175e-06	0.0020810838	0.008250795	-0.008156411	35840	-2.9802323e-09	4.3309205e-06	-0.0031126824	-6.7245014e-07	2.5153875	0.0051264465	0.020703126	79.0	0.0	0.0	0.0	5140.554190635681
7	0.0	0.0	0.0	0.0	256.0	0.0	256.0	256.0	-2.9408426e-05	0.0018826204	0.0071112467	-0.008066629	40960	-2.9802323e-09	3.545128e-06	-0.0029361702	-5.293175e-07	2.518146	0.0052454085	0.0171875	79.0	0.0	0.0	0.0	5865.060117483139
8	0.0	0.0	0.0	0.0	256.0	0.0	256.0	256.0	-7.940786e-06	0.001761419	0.0062319105	-0.007529908	46080	-5.9604646e-09	3.102663e-06	-0.00316	-4.025635e-07	2.5152326	0.0057245507	0.0265625	79.0	0.0	0.0	0.0	6655.754423379898
9	0.0	0.0	0.0	0.0	256.0	0.0	256.0	256.0	-5.703672e-05	0.0017250455	0.006891899	-0.00730332	51200	-5.9604646e-09	2.9790335e-06	-0.0030754432	-3.3489664e-07	2.5390637	0.003677541	0.025	79.0	0.0	0.0	0.0	7365.549347162247
