Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	EntropyJ	EntropyN	KLj	KLn	ClipFracJ	ClipFracN	StopIter	ShowRet	SJF	F1	Time
28	-9.396446	11.620391	-1.0	-56.38334	256.0	0.0	256.0	256.0	-9.025074	3.8577747	-5.8674045	-76.678406	742400	-2.3841857e-09	108.068085	-0.0017737973	-3.2491226	0.14948134	1.1383214	0.0001538547	0.007339071	0.0030078124	0.111835934	79.0	14.734915	24.131363	24.131363	3652.3428201675415
29	-9.264084	9.323254	-1.0	-52.121788	256.0	0.0	256.0	256.0	-9.347648	4.736501	-5.69524	-81.370056	768000	-1.1920929e-09	73.45644	-0.0015996844	-1.8744278	0.1531416	1.1601468	0.00039747212	0.0072384644	0.00671875	0.09109375	79.0	13.460079	22.724165	22.724165	3771.968680381775
30	-8.008311	10.242382	-1.0	-51.688194	256.0	0.0	256.0	256.0	-9.083264	3.6832073	-5.7248535	-57.509808	793600	8.34465e-09	84.29832	-0.0025658936	-2.301834	0.12564453	1.1558576	-0.00014968937	0.015364731	0.0008984375	0.20167969	79.0	12.051752	20.060064	20.060064	3892.5786221027374
31	-7.3651247	9.14151	-1.0	-45.51889	256.0	0.0	256.0	256.0	-7.8196516	3.9613817	-5.062509	-43.45299	819200	-2.2649765e-08	70.56818	-0.0013683402	-0.6570816	0.108546756	1.1050526	2.1691843e-05	0.009334842	0.0024609375	0.120507814	79.0	10.372686	17.737812	17.737812	4007.9453682899475
32	-8.377171	10.245226	-1.0	-48.7138	256.0	0.0	256.0	256.0	-7.6632075	4.3859963	-4.382754	-50.452847	844800	-4.582107e-09	85.18845	-0.002186554	-1.1877289	0.13680042	0.99689436	-0.0001331192	0.009885924	0.00625	0.12234375	79.0	15.101196	23.478367	23.478367	4131.061712265015
33	-8.260323	9.351669	-1.0	-52.595554	256.0	0.0	256.0	256.0	-8.179453	3.5404758	-4.4131055	-44.9808	870400	4.7683715e-09	73.57407	-0.0021874427	-0.43270874	0.12578659	0.9530351	0.0018600916	0.0036275706	0.022109374	0.046523437	79.0	11.446982	19.707302	19.707302	4259.721248626709
34	-7.160656	8.936288	-1.0	-42.481796	256.0	0.0	256.0	256.0	-8.160876	3.8955562	-4.4647503	-43.271103	896000	-7.152557e-09	64.38563	-0.0019781159	-1.3848953	0.10136976	0.9019503	0.00026381045	0.011226769	0.006796875	0.13019532	79.0	13.169512	20.330172	20.330172	4390.932094812393
35	-8.21654	9.314393	-1.0	-47.142857	256.0	0.0	256.0	256.0	-7.3564262	4.2015767	-4.0334983	-51.76172	921600	-7.152557e-09	73.26541	-0.002299187	-1.3788223	0.11635197	0.817478	-3.796039e-05	0.0062550814	0.0062890626	0.100546874	79.0	16.13658	24.353117	24.353117	4515.682089328766
36	-7.685686	9.036565	-1.0	-42.612778	256.0	0.0	256.0	256.0	-8.218801	3.712778	-4.61684	-77.65325	947200	-4.7683715e-09	67.64208	-0.001466285	-0.72428894	0.1027531	0.82779723	0.0001750499	0.0037109577	0.005703125	0.052734375	79.0	15.597156	23.282843	23.282843	4638.831812620163
37	-7.068246	8.291999	-1.0	-34.434193	256.0	0.0	256.0	256.0	-7.4225254	2.986168	-4.4347243	-38.81469	972800	3.5762786e-09	57.14027	-0.001900909	-0.50278854	0.0911466	0.83810455	0.0002260761	0.006743202	0.006484375	0.10121094	79.0	8.380004	15.448251	15.448251	4761.941240787506
38	-7.478481	8.234124	-1.0	-38.65603	256.0	0.0	256.0	256.0	-7.266584	3.574172	-3.9270618	-37.748356	998400	-2.9802323e-09	55.648895	-0.0021293885	-0.53017807	0.09704986	0.8127712	7.369166e-05	0.008607294	0.0065234373	0.10871094	79.0	12.801842	20.280323	20.280323	4893.203764200211
39	-9.258487	9.845382	-1.0	-42.928432	256.0	0.0	256.0	256.0	-7.773769	4.101541	-4.0244474	-50.187977	1024000	-1.1920929e-09	83.512054	-0.0019206977	-2.7135162	0.12382742	0.81219053	0.00084669056	0.005940708	0.010546875	0.08164062	79.0	14.8799095	24.138395	24.138395	5025.065443277359
40	-7.468721	8.395656	-1.0	-46.200535	256.0	0.0	256.0	256.0	-8.872049	2.9133134	-5.4357476	-45.128567	1049600	1.1920929e-09	62.677296	-0.0019454842	-2.5503578	0.08794752	0.78400344	0.0001800003	0.01146534	0.003828125	0.123554684	79.0	8.252123	15.720844	15.720844	5151.997328519821
41	-8.123311	8.866936	-1.0	-41.517075	256.0	0.0	256.0	256.0	-7.5387797	3.2038386	-4.0680566	-35.751423	1075200	-8.940697e-09	68.27851	-0.001712405	-0.7785263	0.103637196	0.7207944	0.00024979693	0.005998602	0.008359375	0.0603125	79.0	10.783642	18.90695	18.90695	5277.575263500214
42	-7.427041	8.882716	-1.0	-43.98844	256.0	0.0	256.0	256.0	-8.103559	3.7650867	-4.6344576	-47.303932	1100800	4.7683715e-09	65.57777	-0.0016768932	-0.80140686	0.082561925	0.71605486	-2.1403614e-05	0.008472822	0.003828125	0.1034375	79.0	14.495286	21.922327	21.922327	5401.934551954269
43	-8.91281	9.475453	-1.0	-37.914608	256.0	0.0	256.0	256.0	-7.7664886	3.9739766	-3.9353285	-43.617413	1126400	-9.536743e-09	75.54854	-0.0015748697	-1.8413544	0.12280198	0.67397964	0.00036005944	0.006859315	0.007421875	0.10597656	79.0	15.145673	24.058483	24.058483	5524.607569694519
44	-7.3441525	9.216688	-1.0	-45.536484	256.0	0.0	256.0	256.0	-8.618479	3.416608	-4.8222046	-48.427547	1152000	-7.152557e-09	67.783875	-0.0023692679	-2.7655792	0.08868886	0.66599303	0.00052440993	0.0066030263	0.018085938	0.072773434	79.0	13.582968	20.927116	20.927116	5656.911787033081
45	-6.250985	7.937627	-1.0	-42.08969	256.0	0.0	256.0	256.0	-7.0989833	3.7164738	-3.5405414	-39.40129	1177600	9.536743e-09	50.501396	-0.0016820813	-1.1863174	0.06939462	0.6828029	-0.00015051967	0.004358889	0.0038671875	0.054296874	79.0	11.023829	17.274815	17.274815	5788.1618502140045
