Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
0	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.4884034	0.037576005	-0.37441516	-0.63288313	5120	-3.0174853e-08	0.26314297	-0.002034353	-0.26305157	2.532083	0.0017857663	0.018554688	79.0	0.0	1.0	1.0	701.742728471756
1	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.9964158	0.008367644	-0.958962	-1.02446	10240	1.0430813e-08	8.286389e-05	-0.0041354983	-1.5373764e-05	2.5159426	0.009287213	0.03300781	79.0	0.0	1.0	1.0	1470.0850613117218
2	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.9996077	0.008331426	-0.9674428	-1.0317194	15360	2.0861625e-08	6.956644e-05	-0.001344882	-3.6616402e-06	2.5177643	0.0009750927	0.003515625	79.0	0.0	1.0	1.0	2174.0872049331665
3	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.99992293	0.008305741	-0.9642639	-1.0297422	20480	1.3783574e-08	6.89912e-05	-0.0038939733	-4.1423773e-06	2.516433	0.0059001776	0.031640626	79.0	0.0	1.0	1.0	2888.305815219879
4	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.99906904	0.008167845	-0.9708523	-1.0276333	25600	5.2154063e-09	6.7580375e-05	-0.0018052564	-4.790374e-06	2.5055947	0.0036794103	0.0	79.0	0.0	1.0	1.0	3588.156042575836
5	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.999592	0.008087008	-0.97029847	-1.0256152	30720	-1.4901161e-09	6.556633e-05	-0.0014003277	-4.7354733e-06	2.4799132	0.0007156945	0.0	79.0	0.0	1.0	1.0	4291.668488264084
6	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.9999323	0.00761371	-0.9731774	-1.0257604	35840	-7.450581e-09	5.7973066e-05	-0.0044344068	-3.7900572e-06	2.4860978	0.0047708675	0.029492188	79.0	0.0	1.0	1.0	4996.362586975098
7	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-1.0002617	0.0073385634	-0.9713397	-1.0253346	40960	-2.0861625e-08	5.3922966e-05	-0.0050044823	-3.8505423e-06	2.4801755	0.007142556	0.039648436	79.0	0.0	1.0	1.0	5700.119065523148
8	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.9994852	0.007154001	-0.97176445	-1.0232377	46080	1.15484e-08	5.1444724e-05	-0.0059262104	-3.6567653e-06	2.4763062	0.009515589	0.0546875	79.0	0.0	1.0	1.0	6398.564301967621
9	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.9993392	0.0069238604	-0.96878433	-1.0236493	51200	-7.450581e-09	4.8376598e-05	-0.0049012513	-3.8534345e-06	2.4561238	0.004533014	0.043554686	79.0	0.0	1.0	1.0	7097.260059833527
10	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-1.0000587	0.0067526493	-0.97246796	-1.0229462	56320	1.4901161e-08	4.5601722e-05	-0.0048788562	-3.1365853e-06	2.4079723	0.0036188178	0.024804687	79.0	0.0	1.0	1.0	7888.257951974869
11	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.99955845	0.0063642473	-0.9770557	-1.02369	61440	-4.0978194e-09	4.0698535e-05	-0.0031062802	-2.9601215e-06	2.4369905	0.0028019217	0.0146484375	79.0	0.0	1.0	1.0	8589.381335258484
12	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-1.0002934	0.006186973	-0.9788599	-1.0208455	66560	5.5879354e-09	3.8364677e-05	-0.0049891784	-7.0463357e-06	2.4379337	0.005522743	0.023046875	79.0	0.0	1.0	1.0	9294.212669372559
13	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.99965173	0.005673661	-0.9793601	-1.0188233	71680	1.8253923e-08	3.231184e-05	-0.004462464	-1.291678e-05	2.4568563	0.007858384	0.03691406	79.0	0.0	1.0	1.0	9995.974884033203
14	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-1.0013382	0.0041864207	-0.98518497	-1.0165302	76800	8.195639e-09	1.9316918e-05	-0.0057399357	-4.7076146e-06	2.4240377	0.0035504985	0.039648436	79.0	0.0	1.0	1.0	10694.669219017029
15	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.999819	0.0037387523	-0.9836397	-1.0143781	81920	-1.974404e-08	1.4010991e-05	-0.004091884	-1.5440382e-06	2.429357	0.0054616323	0.028320312	79.0	0.0	1.0	1.0	11395.652747392654
16	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.9999097	0.0035197947	-0.985834	-1.0117863	87040	-3.7252903e-09	1.2397114e-05	-0.0073831184	-1.4451589e-06	2.396962	0.005311457	0.07382812	79.0	0.0	1.0	1.0	12094.266526222229
17	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.9997414	0.0034292922	-0.9849918	-1.0118331	92160	8.940697e-09	1.18268845e-05	-0.0070310705	-1.3329909e-06	2.4391441	0.008775689	0.055664062	79.0	0.0	1.0	1.0	12797.688860654831
18	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.9999937	0.003118726	-0.9896317	-1.0112743	97280	-5.2154063e-09	9.726457e-06	-0.0042918655	-7.663757e-07	2.4199157	0.006125482	0.027539063	79.0	0.0	1.0	1.0	13518.468437433243
19	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.9996174	0.0031482014	-0.9880357	-1.0121332	102400	1.1175871e-08	1.0057556e-05	-0.0065715304	-1.0270442e-06	2.3968024	0.0057732956	0.04863281	79.0	0.0	1.0	1.0	14218.434960126877
20	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.9996287	0.0030551923	-0.9895067	-1.010406	107520	-4.656613e-09	9.472018e-06	-0.007012349	3.300349e-06	2.3736866	0.00613718	0.059375	79.0	0.0	1.0	1.0	14919.627517938614
21	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.9980116	0.0028234646	-0.9864743	-1.0081477	112640	6.7055224e-09	1.1925395e-05	-0.004901612	-4.460717e-06	2.3322463	0.00457737	0.0359375	79.0	0.0	1.0	1.0	15619.177903175354
22	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.9997641	0.002697982	-0.98910135	-1.0103179	117760	-1.4901161e-09	7.334722e-06	-0.004919687	1.3184399e-06	2.2963166	0.0027859407	0.013476563	79.0	0.0	1.0	1.0	16321.827514648438
23	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-1.0013651	0.002697649	-0.9896813	-1.0120473	122880	-1.527369e-08	9.140856e-06	-0.005575435	1.8909886e-06	2.27848	0.005958848	0.046289064	79.0	0.0	1.0	1.0	17022.759266614914
24	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-1.0017978	0.0024716821	-0.99246454	-1.0116152	128000	-1.2665987e-08	9.341131e-06	-0.0055168075	-3.3513634e-06	2.2467296	0.0071874363	0.031640626	79.0	0.0	1.0	1.0	17721.10853075981
25	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.9992275	0.0024644576	-0.98843825	-1.0094482	133120	5.2154063e-09	6.6702823e-06	-0.0045419955	-9.326013e-07	2.2071948	0.006229576	0.0203125	79.0	0.0	1.0	1.0	18423.895706415176
26	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.99981725	0.0023678509	-0.9916839	-1.0090948	138240	1.0430813e-08	5.640065e-06	-0.0075723734	-2.8715158e-07	2.181364	0.0061661066	0.059375	79.0	0.0	1.0	1.0	19124.56740140915
27	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.999565	0.0022105223	-0.9903861	-1.0084523	143360	4.0978194e-09	5.0756007e-06	-0.0065397797	-3.7980044e-07	2.1053724	0.004158276	0.035742186	79.0	0.0	1.0	1.0	19823.98762011528
28	-1.0	0.0	-1.0	-1.0	256.0	0.0	256.0	256.0	-0.9998743	0.0023732865	-0.98996097	-1.009176	148480	1.0523945e-08	5.6482822e-06	-0.0055655083	3.4615505e-07	2.1111856	0.0047700396	0.042773437	79.0	0.0	1.0	1.0	20522.689750671387
