Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossN	LossV	DeltaLossPi	DeltaLossV	EntropyJ	EntropyN	KLj	KLn	ClipFracJ	ClipFracN	StopIter	ShowRet	SJF	F1	Time
77	-7.858272	9.085903	-1.0	-42.055065	256.0	0.0	256.0	256.0	-7.005561	4.0390735	-3.3677206	-45.78844	1996800	1.4901161e-08	1.40070915e-08	67.877625	-0.0010709715	-1.1749268	0.072237514	1.1398042	-8.5852465e-05	0.0038310213	0.00296875	0.022304688	79.0	13.04792	20.906189	20.906189	10034.494419336319
78	-6.20394	7.1050897	-1.0	-42.226574	256.0	0.0	256.0	256.0	-7.7587543	3.7855918	-4.7602158	-43.47436	2022400	-1.1920929e-09	-4.7683715e-09	42.371994	-0.00093353394	-3.0141563	0.06904175	1.1399769	-0.00014268006	0.0039677275	0.0011328125	0.026796876	79.0	11.859371	18.063313	18.063313	10159.590993642807
79	-7.667433	8.300019	-1.0	-42.237766	256.0	0.0	256.0	256.0	-6.205645	3.2865782	-3.938568	-39.60799	2048000	9.536743e-09	8.34465e-09	59.75858	-0.00089915755	-2.7201042	0.065937206	1.1482729	6.1994375e-05	0.0028609503	0.003203125	0.03308594	79.0	10.229262	17.896694	17.896694	10290.460327863693
80	-8.029791	8.37499	-1.0	-41.469402	256.0	0.0	256.0	256.0	-7.8202486	3.825332	-5.1661987	-44.043842	2073600	-3.5762786e-09	-4.172325e-09	57.534855	-0.0012007058	-0.48440933	0.07394061	1.1494758	-7.5518246e-06	0.0029136923	0.003828125	0.025625	79.0	12.452941	20.482733	20.482733	10418.077631950378
81	-6.356888	7.9077744	-1.0	-42.602394	256.0	0.0	256.0	256.0	-7.7969627	3.2836704	-5.189391	-42.11766	2099200	1.3113022e-08	1.3113022e-08	54.88744	-0.0009606993	-2.5833092	0.05795121	1.1287873	-0.00014709501	0.0038098632	0.0018359375	0.056328125	79.0	11.251498	17.608385	17.608385	10541.948920488358
82	-7.2423296	8.830956	-1.0	-42.845047	256.0	0.0	256.0	256.0	-6.486315	3.71	-3.8150709	-43.487534	2124800	7.152557e-09	7.152557e-09	66.96039	-0.00093004707	-1.3068542	0.058484334	1.13275	-0.00014348615	0.0049328897	0.001171875	0.04625	79.0	12.174895	19.417225	19.417225	10665.628424882889
83	-7.6535797	7.893389	-1.0	-31.856367	256.0	0.0	256.0	256.0	-7.212172	3.2425401	-4.3704715	-36.377827	2150400	-2.3841857e-09	-1.1920929e-09	52.352055	-0.00090417266	-0.70220184	0.06140036	1.1362863	-0.00011377006	0.0041264645	0.0025	0.032578126	79.0	12.350253	20.003832	20.003832	10790.640664577484
84	-6.730288	8.345757	-1.0	-39.32827	256.0	0.0	256.0	256.0	-7.7441316	3.4502888	-4.1469774	-37.4647	2176000	-4.172325e-09	-5.3644182e-09	56.603317	-0.00094635185	-2.0050735	0.06355831	1.132359	-2.0419107e-05	0.0037075358	0.002109375	0.032109376	79.0	15.816318	22.546608	22.546608	10912.89030957222
85	-10.474556	11.808331	-1.0	-51.53888	256.0	0.0	256.0	256.0	-7.3570385	4.775731	-3.5842953	-38.487633	2201600	9.536743e-09	1.1920929e-08	117.2496	-0.0013215041	-11.611908	0.08794264	1.1194936	-0.000116018746	0.0042820848	0.00375	0.046171874	79.0	22.937922	33.41248	33.41248	11034.454011678696
86	-8.823818	9.574863	-1.0	-48.928486	256.0	0.0	256.0	256.0	-10.164959	5.099807	-5.6228924	-47.921738	2227200	7.152557e-09	9.536743e-09	73.014275	-0.0013093757	-2.784439	0.0743241	1.1516068	-0.00022627626	0.004808566	0.003359375	0.05253906	79.0	14.956142	23.779959	23.779959	11167.386699676514
87	-7.449169	8.438887	-1.0	-40.5807	256.0	0.0	256.0	256.0	-8.389761	3.9163644	-4.459497	-41.69529	2252800	-9.536743e-09	-9.536743e-09	59.248123	-0.0011101055	-1.6875038	0.05742243	1.1436871	-0.00020924718	0.004884788	0.002421875	0.04	79.0	11.582117	19.031286	19.031286	11286.882372617722
88	-9.100807	9.638951	-1.0	-46.275867	256.0	0.0	256.0	256.0	-7.7722216	4.260452	-3.8917236	-46.147213	2278400	1.07288365e-08	1.07288365e-08	75.690315	-0.0014050081	-2.7537155	0.07235256	1.1440843	-0.00018735934	0.0030869064	0.003203125	0.036601562	79.0	16.286911	25.387722	25.387722	11418.094972848892
89	-7.5218368	7.8298554	-1.0	-34.77985	256.0	0.0	256.0	256.0	-8.697577	3.514506	-4.53456	-37.98555	2304000	-4.7683715e-09	-4.7683715e-09	54.579514	-0.00096942903	-2.1955872	0.05632905	1.1687182	-0.00020928908	0.0036018332	0.0019140625	0.03347656	79.0	9.958591	17.480429	17.480429	11545.900866270065
90	-6.3269696	5.937725	-1.0	-27.772982	256.0	0.0	256.0	256.0	-7.3989153	2.8072457	-4.3759212	-34.014053	2329600	-7.152557e-09	-7.152557e-09	33.302216	-0.0010359526	-2.0205193	0.05275793	1.1636542	4.2085787e-05	0.003501309	0.0030859376	0.039570313	79.0	8.109261	14.436231	14.436231	11674.315699338913
91	-8.986126	9.136677	-1.0	-39.049286	256.0	0.0	256.0	256.0	-6.6127033	2.7406566	-3.7993486	-30.134941	2355200	5.9604643e-10	4.172325e-09	76.82376	-0.0010006672	-7.102478	0.06827734	1.1332228	-0.00013204699	0.0040757987	0.0034765624	0.03683594	79.0	12.246865	21.232988	21.232988	11798.634626626968
92	-7.295914	7.135099	-1.0	-41.672348	256.0	0.0	256.0	256.0	-8.643064	2.919668	-5.5766034	-31.716938	2380800	-2.3841857e-09	-2.3841857e-09	46.372456	-0.00081924675	-2.1922035	0.055902123	1.1259614	-0.00024135262	0.004376776	0.0015234374	0.035078123	79.0	9.913764	17.209679	17.209679	11914.61160993576
93	-6.2955565	7.179337	-1.0	-33.9669	256.0	0.0	256.0	256.0	-7.281422	3.0431361	-4.6420135	-39.109734	2406400	-2.3841857e-09	-1.1920929e-09	41.096542	-0.0009607446	-1.4658546	0.044642955	1.1238712	6.3898864e-05	0.0037437999	0.0018359375	0.038789064	79.0	15.146246	21.441805	21.441805	12047.431687355042
94	-6.2580147	7.649564	-1.0	-42.785656	256.0	0.0	256.0	256.0	-6.2466335	3.2172217	-3.3756456	-35.26127	2432000	9.536743e-09	9.536743e-09	44.35697	-0.0008322394	-0.7546997	0.048545856	1.1304036	-0.00023176134	0.0042123357	0.00140625	0.04113281	79.0	8.385449	14.643463	14.643463	12177.415621042252
95	-8.632372	8.429273	-1.0	-40.141544	256.0	0.0	256.0	256.0	-6.6836348	4.373027	-3.1291444	-41.552883	2457600	8.34465e-09	8.34465e-09	63.49666	-0.0013047707	-5.083576	0.06340718	1.122925	-0.000117055	0.00351495	0.0037109375	0.039609376	79.0	13.735103	22.36747	22.36747	12309.98073720932
96	-7.5430903	8.164942	-1.0	-31.944887	256.0	0.0	256.0	256.0	-8.317353	2.882534	-5.30326	-36.632965	2483200	0.0	0.0	58.213924	-0.00080182555	-0.9875946	0.05070448	1.1058956	-0.00016896386	0.0029810253	0.0021484375	0.022890626	79.0	8.791616	16.334705	16.334705	12444.860872745514
97	-6.5512266	8.410919	-1.0	-40.793884	256.0	0.0	256.0	256.0	-7.572824	3.2472904	-4.010203	-36.759686	2508800	1.2218952e-08	1.1920929e-08	56.23705	-0.00064536254	-2.2890663	0.04258788	1.1249753	-9.497921e-05	0.004138004	0.00109375	0.027851563	79.0	10.631426	17.182653	17.182653	12575.971172571182
98	-6.473646	8.260745	-1.0	-43.609314	256.0	0.0	256.0	256.0	-6.641359	4.3890195	-2.9592261	-44.079838	2534400	-8.34465e-09	-8.34465e-09	56.062607	-0.0012688005	-1.1051445	0.048487768	1.0681478	-0.00013794775	0.006139445	0.002890625	0.05078125	79.0	13.37203	19.845678	19.845678	12703.406131982803
99	-8.457822	10.198962	-1.0	-46.339134	256.0	0.0	256.0	256.0	-6.720435	4.1420693	-3.3954504	-44.371334	2560000	-2.3841857e-09	-4.7683715e-09	80.77623	-0.0011617327	-5.103668	0.057448946	1.083309	-0.0003855995	0.0036972493	0.00171875	0.044140626	79.0	14.621905	23.07973	23.07973	12822.52163028717
100	-8.036607	9.051092	-1.0	-41.6957	256.0	0.0	256.0	256.0	-8.189916	4.7028637	-4.873197	-52.275093	2585600	2.6822091e-09	3.8743018e-09	68.855545	-0.0008123325	-1.3935318	0.055310298	1.0933969	-0.00020216726	0.0037007513	0.00140625	0.033046875	79.0	14.090977	22.12758	22.12758	12952.300359487534
101	-8.193504	10.015118	-1.0	-46.003475	256.0	0.0	256.0	256.0	-8.152475	4.1793227	-4.87625	-46.939144	2611200	1.66893e-08	1.66893e-08	78.75674	-0.00082211377	-0.9024811	0.051804427	1.0915325	-0.00018197112	0.003327495	0.00234375	0.035195313	79.0	17.7969	25.990406	25.990406	13083.976320028305
102	-6.794736	7.891297	-1.0	-41.337456	256.0	0.0	256.0	256.0	-7.8394446	3.6202831	-4.5628977	-45.07697	2636800	1.4901161e-09	1.1920929e-09	50.559093	-0.0007511574	-1.891964	0.04298015	1.1318632	-4.1447427e-05	0.003676504	0.001328125	0.034648437	79.0	10.880957	17.675695	17.675695	13217.55996966362
103	-7.483024	9.059971	-1.0	-44.976097	256.0	0.0	256.0	256.0	-6.9921503	4.2297244	-3.927296	-40.256145	2662400	-6.8545343e-09	-7.450581e-09	60.985916	-0.0015185281	-1.1732407	0.04618598	1.0904124	-0.00013690602	0.0051560686	0.003203125	0.04464844	79.0	14.536821	22.019846	22.019846	13351.821302175522
104	-6.489742	7.358341	-1.0	-37.494854	256.0	0.0	256.0	256.0	-7.382909	4.4397755	-3.2487721	-46.35916	2688000	-2.3841857e-09	-2.3841857e-09	46.963745	-0.0010056115	-3.0131798	0.039838467	1.1509757	-0.00016007913	0.004169517	0.00125	0.03609375	79.0	15.141414	21.631155	21.631155	13481.628861427307
105	-6.191434	8.093421	-1.0	-44.412003	256.0	0.0	256.0	256.0	-6.4549165	3.304113	-3.6367865	-38.730587	2713600	-1.1920929e-09	-1.1920929e-09	49.447586	-0.00083000545	-1.3379097	0.037488647	1.1730716	-5.438162e-05	0.0032270765	0.00234375	0.03332031	79.0	10.688781	16.880215	16.880215	13604.92634153366
106	-8.221395	8.752732	-1.0	-42.98981	256.0	0.0	256.0	256.0	-6.2278414	4.055378	-2.6713793	-40.08827	2739200	8.34465e-09	5.9604646e-09	66.95323	-0.0013913917	-4.927288	0.0470796	1.1492852	-9.1688285e-05	0.0034049565	0.0033203126	0.038632814	79.0	9.507552	17.728949	17.728949	13735.442174911499
107	-8.208057	9.504905	-1.0	-49.85024	256.0	0.0	256.0	256.0	-8.312301	3.9921005	-5.008306	-40.654686	2764800	1.7881393e-09	1.1920929e-09	73.56378	-0.0008338601	-0.99261475	0.04766037	1.1482707	-0.00010162462	0.0050415955	0.001328125	0.03691406	79.0	12.702971	20.911028	20.911028	13868.427424907684
108	-7.2302923	7.2375813	-1.0	-31.129015	256.0	0.0	256.0	256.0	-7.9745746	3.509001	-4.3022532	-37.340645	2790400	9.536743e-09	9.536743e-09	46.053154	-0.000571301	-1.808548	0.0436833	1.119945	5.3588137e-05	0.0027041752	0.0024609375	0.039648436	79.0	8.888049	16.118341	16.118341	13997.021571397781
109	-8.652974	9.075616	-1.0	-40.888115	256.0	0.0	256.0	256.0	-7.522572	3.5444987	-4.1566854	-33.56719	2816000	-4.172325e-09	-2.9802323e-09	68.00514	-0.0006306439	-2.4379349	0.052142147	1.1129904	-1.9708305e-05	0.0030118	0.00140625	0.039882813	79.0	14.36764	23.020615	23.020615	14124.203983783722
110	-8.019312	8.43101	-1.0	-35.09481	256.0	0.0	256.0	256.0	-8.773774	4.4959846	-5.1160274	-39.540123	2841600	3.5762786e-09	3.8743018e-09	57.434803	-0.00095817476	-1.5838051	0.04659954	1.126976	-0.0003101754	0.004639058	0.0020703124	0.04464844	79.0	21.156727	29.176035	29.176035	14258.762350559235
111	-7.4489117	8.385539	-1.0	-39.857162	256.0	0.0	256.0	256.0	-7.6951365	3.2551527	-4.4412065	-31.601688	2867200	-4.7683715e-09	-4.7683715e-09	57.036076	-0.00086209056	-0.9628563	0.046068333	1.1182952	-0.00012102863	0.005487325	0.0021875	0.051328126	79.0	12.349683	19.798595	19.798595	14391.878422260284
112	-7.5899854	6.8138447	-1.0	-31.337215	256.0	0.0	256.0	256.0	-7.611192	4.1093936	-4.083171	-36.53837	2892800	-4.7683715e-09	-4.7683715e-09	39.166306	-0.00073749304	-1.8495789	0.047730274	1.097292	-3.0041418e-05	0.003534497	0.0025390624	0.036601562	79.0	15.705526	23.29551	23.29551	14523.083002567291
113	-7.207729	8.391901	-1.0	-39.149265	256.0	0.0	256.0	256.0	-7.553797	2.8018882	-4.619712	-32.140404	2918400	0.0	-1.1920929e-09	54.24466	-0.0005967188	-3.3741302	0.042736758	1.1018932	2.673642e-05	0.003716287	0.0024609375	0.029335938	79.0	14.215187	21.422918	21.422918	14656.963103055954
114	-7.967417	8.306699	-1.0	-33.285988	256.0	0.0	256.0	256.0	-7.2452235	4.405178	-3.8219466	-39.15671	2944000	1.6391277e-09	1.4901161e-09	57.286724	-0.00091005024	-1.8404236	0.04631937	1.0985882	-0.00013585662	0.00431339	0.003515625	0.047265626	79.0	16.386612	24.35403	24.35403	14782.693882465363
115	-6.5653296	6.652019	-1.0	-38.39576	256.0	0.0	256.0	256.0	-7.627187	2.8701887	-4.1259613	-33.875355	2969600	7.7486035e-09	7.152557e-09	37.64303	-0.0004785472	-1.8912315	0.034804907	1.1108961	-3.790618e-05	0.0045092427	0.0010546875	0.0365625	79.0	9.893781	16.459112	16.459112	14908.619101285934
116	-8.605793	8.08718	-1.0	-40.387054	256.0	0.0	256.0	256.0	-6.912237	3.814207	-4.1489553	-48.092537	2995200	4.7683715e-09	4.7683715e-09	60.18846	-0.0008349264	-4.103012	0.045747675	1.0927764	-4.7298978e-05	0.0053212927	0.0011328125	0.05484375	79.0	15.308053	23.91385	23.91385	15036.059987068176
117	-8.179419	9.0835285	-1.0	-44.094166	256.0	0.0	256.0	256.0	-8.50488	2.900849	-5.646954	-53.93537	3020800	-3.5762786e-09	-3.5762786e-09	68.750916	-0.00066168787	-2.0642471	0.041621085	1.0926145	7.067841e-05	0.0048078434	0.003125	0.034726564	79.0	12.291712	20.471128	20.471128	15166.005139112473
118	-6.2965355	6.337964	-1.0	-31.299469	256.0	0.0	256.0	256.0	-7.9203978	3.1590703	-4.970594	-39.284176	3046400	-8.34465e-09	-9.536743e-09	37.94089	-0.00086482527	-3.481884	0.037684146	1.1108779	-0.00015058568	0.0031690418	0.0012109375	0.03203125	79.0	8.755523	15.05206	15.05206	15296.39122915268
119	-6.558493	6.9116526	-1.0	-39.80681	256.0	0.0	256.0	256.0	-6.4142547	2.7868803	-3.7314749	-27.72486	3072000	-7.152557e-09	-5.9604646e-09	38.930542	-0.0005242002	-0.5533676	0.03621203	1.1155874	6.7003944e-05	0.0045120455	0.0011328125	0.038242187	79.0	11.871583	18.430077	18.430077	15425.747203111649
120	-6.872742	7.489858	-1.0	-35.83087	256.0	0.0	256.0	256.0	-6.5188465	3.1117673	-3.726106	-31.521252	3097600	-1.1920929e-09	-2.3841857e-09	44.42895	-0.00056571246	-0.6498413	0.036516	1.0988367	-0.00023718234	0.0029363288	0.001015625	0.029921874	79.0	12.533727	19.406471	19.406471	15556.778028011322
121	-9.481358	9.777908	-1.0	-57.921482	256.0	0.0	256.0	256.0	-7.1869783	3.9034052	-4.0846877	-34.964245	3123200	0.0	5.9604643e-10	80.46433	-0.0009899447	-6.97229	0.045779	1.0752101	-0.00037313136	0.004363296	0.0026171876	0.03800781	79.0	14.001317	23.482674	23.482674	15686.78106713295
122	-10.465438	9.774312	-1.0	-50.644077	256.0	0.0	256.0	256.0	-9.57294	4.6603475	-5.943978	-49.621548	3148800	-6.8545343e-09	-7.152557e-09	77.548645	-0.00046223312	-1.88163	0.051964246	1.0686911	-0.00011567639	0.0038449455	0.00203125	0.038398437	79.0	17.640388	28.105833	28.105833	15814.093401908875
123	-8.347684	8.363551	-1.0	-39.882744	256.0	0.0	256.0	256.0	-10.195127	4.1456933	-6.8399787	-45.984505	3174400	-5.9604643e-10	-1.1920929e-09	63.572227	-0.0005670037	-5.341503	0.039412756	1.0627917	-5.3323784e-05	0.004494313	0.0011328125	0.0415625	79.0	16.978727	25.326416	25.326416	15944.381613254547
124	-7.4121733	7.7959023	-1.0	-35.038998	256.0	0.0	256.0	256.0	-8.248133	3.2206523	-5.1436834	-30.331512	3200000	8.940697e-09	9.536743e-09	50.94927	-0.00056179106	-1.8270531	0.036073875	1.0705364	-9.9371726e-05	0.004496849	0.001484375	0.03859375	79.0	12.612484	20.024656	20.024656	16075.315426826477
125	-7.8017335	8.111755	-1.0	-39.205273	256.0	0.0	256.0	256.0	-7.374289	3.2541633	-4.283658	-34.593338	3225600	-1.1920929e-09	-1.1920929e-09	52.96078	-0.00081075553	-0.82704544	0.03709592	1.0556682	-9.9326026e-05	0.0041781752	0.0020703124	0.044921875	79.0	11.81559	19.617323	19.617323	16190.308501720428
126	-9.298943	10.31426	-1.0	-40.48956	256.0	0.0	256.0	256.0	-8.169894	4.431962	-4.649519	-42.07884	3251200	7.152557e-09	7.7486035e-09	85.57247	-0.0009190631	-2.8493652	0.042472027	1.0559245	-0.00011816817	0.004176387	0.0020703124	0.03328125	79.0	16.674154	25.973099	25.973099	16318.722387075424
127	-7.239143	7.7263865	-1.0	-43.213394	256.0	0.0	256.0	256.0	-8.889767	4.1251416	-5.691475	-37.995308	3276800	4.7683715e-09	4.7683715e-09	52.192715	-0.0006805104	-3.8501472	0.03493367	1.0381901	-5.3787193e-05	0.0037097747	0.0015234374	0.045234375	79.0	11.051078	18.29022	18.29022	16450.400745391846
128	-8.377301	9.075998	-1.0	-46.18312	256.0	0.0	256.0	256.0	-7.4743834	3.7488766	-4.396207	-33.71139	3302400	1.1920929e-09	0.0	68.74948	-0.00051703333	-1.3882141	0.040255297	1.0304588	-0.0001821297	0.002951677	0.00140625	0.03609375	79.0	12.677069	21.05437	21.05437	16583.132296323776
129	-6.072818	6.8731813	-1.0	-32.482132	256.0	0.0	256.0	256.0	-7.9009485	3.0747967	-4.973823	-32.805878	3328000	3.5762786e-09	3.5762786e-09	43.808083	-0.00068534847	-3.9740486	0.027187739	1.0415493	-0.00015171897	0.0024761956	0.00140625	0.031289063	79.0	8.789589	14.862406	14.862406	16713.217322587967
130	-8.670476	9.966469	-1.0	-52.36728	256.0	0.0	256.0	256.0	-6.3397217	3.1417503	-3.4802582	-30.80546	3353600	-3.5762786e-09	-7.152557e-09	85.64432	-0.0007141304	-8.856346	0.040658616	1.0067871	-0.00012791083	0.0035617126	0.0026171876	0.046601564	79.0	10.163604	18.834082	18.834082	16847.667759895325
131	-8.85587	8.619736	-1.0	-32.076923	256.0	0.0	256.0	256.0	-8.91269	5.0357203	-4.760401	-50.688217	3379200	2.3841857e-09	1.1920929e-09	66.97969	-0.0008200812	-4.124687	0.038609143	1.0474533	-0.00015701262	0.004263784	0.00171875	0.03296875	79.0	17.082075	25.937946	25.937946	16982.98086643219
132	-8.097456	9.532809	-1.0	-57.053448	256.0	0.0	256.0	256.0	-8.630845	3.1111462	-5.1355767	-40.043945	3404800	-7.152557e-09	-7.152557e-09	73.17192	-0.00066397426	-4.310478	0.037478317	1.023043	4.522356e-05	0.004750993	0.0020703124	0.052421875	79.0	12.904834	21.00229	21.00229	17115.000242710114
133	-6.60187	6.453357	-1.0	-34.647495	256.0	0.0	256.0	256.0	-7.938908	4.3832536	-4.611148	-42.575985	3430400	0.0	0.0	41.27968	-0.0010004878	-5.7008324	0.032277975	1.053619	-0.00014812009	0.0041475296	0.0014453125	0.047695313	79.0	14.369776	20.971645	20.971645	17242.902209043503
134	-7.874041	7.5815105	-1.0	-34.398872	256.0	0.0	256.0	256.0	-6.568509	2.5025008	-4.3770523	-31.294771	3456000	8.642673e-09	8.642673e-09	50.651054	-0.0004585293	-2.4016495	0.032519016	1.057982	-0.00013099576	0.0044861333	0.000703125	0.045585938	79.0	12.108873	19.982914	19.982914	17370.360736846924
135	-8.633411	9.08087	-1.0	-44.082405	256.0	0.0	256.0	256.0	-8.124589	3.4857805	-5.317619	-34.39974	3481600	-4.7683715e-09	-4.7683715e-09	65.12618	-0.0005467701	-1.4296608	0.03804632	1.0086707	8.222191e-05	0.0043462142	0.0025	0.03640625	79.0	14.907022	23.540432	23.540432	17505.686118364334
136	-7.927013	9.2058325	-1.0	-47.72964	256.0	0.0	256.0	256.0	-8.513851	4.2839866	-5.308959	-48.337677	3507200	-3.5762786e-09	-3.5762786e-09	68.28058	-0.00069294096	-1.0169525	0.03224974	1.0106107	-2.4039176e-05	0.0051261866	0.001640625	0.050039064	79.0	13.952933	21.879944	21.879944	17634.30357813835
137	-8.134653	9.032282	-1.0	-42.66615	256.0	0.0	256.0	256.0	-7.9138746	4.060601	-4.4649277	-40.69896	3532800	-2.3841858e-08	-2.3841858e-08	60.725967	-0.00063940044	-1.432827	0.033656757	0.99404997	-4.2680917e-05	0.002499553	0.00125	0.03652344	79.0	18.377636	26.512287	26.512287	17753.941085100174
138	-6.635771	7.0494504	-1.0	-31.034397	256.0	0.0	256.0	256.0	-7.6540623	3.6174123	-4.500219	-35.668495	3558400	0.0	0.0	42.516308	-0.0007788539	-2.015007	0.02703551	0.97922087	-0.00022721356	0.0042224713	0.0015625	0.040703125	79.0	10.568446	17.204218	17.204218	17889.776686906815
139	-7.5493183	7.4408736	-1.0	-33.33849	256.0	0.0	256.0	256.0	-6.9102764	3.4993782	-4.0079637	-32.269634	3584000	1.1920929e-09	5.9604643e-10	46.68591	-0.00075947045	-1.0554123	0.03160371	0.98357654	-0.0002037952	0.002929116	0.0014453125	0.026914062	79.0	11.060298	18.609613	18.609613	18019.846341609955
140	-6.774234	8.14971	-1.0	-35.805897	256.0	0.0	256.0	256.0	-7.3996167	3.030436	-4.3988004	-34.796238	3609600	7.152557e-09	7.152557e-09	54.09865	-0.0005135799	-1.7446594	0.026092298	1.009508	-0.0003157665	0.00435134	0.0012109375	0.05765625	79.0	9.809822	16.584055	16.584055	18154.590890407562
141	-7.0736003	7.072933	-1.0	-39.2516	256.0	0.0	256.0	256.0	-6.79778	3.7271347	-3.7113776	-35.264057	3635200	-7.152557e-09	-7.152557e-09	42.396645	-0.00040706157	-1.659729	0.027417177	1.0062854	-0.00010953038	0.004236949	0.0009375	0.041796874	79.0	11.140831	18.214432	18.214432	18288.74932694435
142	-7.334408	6.943014	-1.0	-25.767084	256.0	0.0	256.0	256.0	-7.0752435	2.8057237	-3.671939	-32.063732	3660800	-1.6093255e-08	-1.6391278e-08	40.745697	-0.0005261214	-0.65730286	0.030033931	1.0085568	2.7174636e-05	0.0036678142	0.0012890626	0.04058594	79.0	10.580155	17.914562	17.914562	18420.669041633606
143	-7.171798	8.693465	-1.0	-37.299877	256.0	0.0	256.0	256.0	-7.3470516	3.0205388	-3.2929516	-28.288181	3686400	-4.7683715e-09	-5.9604646e-09	60.68251	-0.00073721766	-2.1770172	0.029701568	1.0226376	3.072792e-05	0.0031267283	0.0019140625	0.029648438	79.0	13.129429	20.301226	20.301226	18549.387123584747
144	-7.1661005	7.5474715	-1.0	-49.504906	256.0	0.0	256.0	256.0	-7.2421207	4.146336	-3.0840497	-38.316414	3712000	-5.9604646e-09	-5.3644182e-09	45.089005	-0.00077134074	-2.2279892	0.028931616	1.0173682	-0.00015710454	0.0046771206	0.001171875	0.04792969	79.0	10.989259	18.155357	18.155357	18681.27611398697
145	-7.700863	7.572074	-1.0	-43.19918	256.0	0.0	256.0	256.0	-6.9415126	3.077339	-3.9228609	-36.296066	3737600	4.7683715e-09	4.7683715e-09	47.580963	-0.00060685276	-1.3904572	0.029052414	0.96498317	6.3833922e-06	0.005232149	0.0015234374	0.04191406	79.0	10.36659	18.067451	18.067451	18815.151220798492
146	-6.944796	7.905069	-1.0	-58.536484	256.0	0.0	256.0	256.0	-7.6544104	3.674673	-4.209839	-58.510437	3763200	1.1920929e-09	1.1920929e-09	51.4951	-0.0006571626	-1.3948555	0.026061	0.99176466	-0.00011714645	0.0046177297	0.0010546875	0.046757814	79.0	9.040757	15.985556	15.985556	18949.225163698196
147	-10.09422	10.569857	-1.0	-43.055264	256.0	0.0	256.0	256.0	-7.7339106	4.9743843	-4.3721337	-40.934467	3788800	-2.503395e-08	-2.503395e-08	90.3292	-0.0006878102	-9.55307	0.037866186	0.95071673	-0.0001090678	0.0026526789	0.0014453125	0.035273436	79.0	18.638046	28.732271	28.732271	19066.45145368576
148	-6.901389	8.662961	-1.0	-45.530727	256.0	0.0	256.0	256.0	-9.285989	4.109567	-5.0712776	-32.469254	3814400	-8.940697e-09	-9.536743e-09	61.290703	-0.0006864178	-6.364113	0.024236774	0.9818216	-0.0002302226	0.0053923405	0.0012890626	0.04140625	79.0	11.010719	17.91211	17.91211	19200.620386838913
149	-7.1685166	7.7438636	-1.0	-37.62009	256.0	0.0	256.0	256.0	-6.8555336	4.146448	-3.1077623	-33.942616	3840000	6.4074994e-09	6.556511e-09	51.832294	-0.00071498007	-1.677845	0.026288666	0.9656208	7.847836e-05	0.0050397096	0.0012890626	0.057460938	79.0	8.154898	15.323414	15.323414	19330.75989794731
