Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	EntropyJ	EntropyN	KLj	KLn	ClipFracJ	ClipFracN	StopIter	ShowRet	SJF	F1	Time
40	-15.324909	11.217556	-1.0078424	-50.765236	256.0	0.0	256.0	256.0	-16.720268	4.4268084	-14.743289	-47.820217	1049600	-1.1920929e-09	109.96045	-0.00061527494	-2.505371	0.19854574	2.2804394	0.0006848411	0.0	0.014101562	0.0	79.0	0.39593375	15.720844	15.720844	6665.2064464092255
41	-17.132526	14.106971	-1.1359271	-68.102325	256.0	0.0	256.0	256.0	-15.807864	5.121524	-13.383523	-47.708347	1075200	-1.07288365e-08	165.99117	-0.0008624304	-3.1161194	0.21670674	2.2639112	0.00072219304	0.0	0.01390625	0.0	79.0	1.774425	18.90695	18.90695	6828.029991865158
42	-16.33216	13.192806	-1.8450985	-55.187714	256.0	0.0	256.0	256.0	-17.229124	6.7577233	-14.339355	-69.50617	1100800	-9.536743e-09	138.03398	-0.0010458552	-1.6778564	0.208213	2.2657723	0.0021901352	0.0	0.02859375	0.0	79.0	5.5901628	21.922327	21.922327	6992.796131849289
43	-18.375265	13.143728	-2.0589075	-58.996365	256.0	0.0	256.0	256.0	-16.58604	5.861968	-13.677486	-54.459057	1126400	4.172325e-09	145.18375	-0.0007630766	-3.715332	0.22481541	2.2633588	0.0015478652	0.0	0.020703126	0.0	79.0	5.683218	24.058483	24.058483	7158.697088718414
44	-16.223345	14.196528	-1.000091	-62.556274	256.0	0.0	256.0	256.0	-17.894022	5.2615657	-15.503164	-56.797047	1152000	7.152557e-09	162.59975	-0.00049996853	-4.974655	0.17928459	2.2690048	0.00028741854	0.0	0.0075	0.0	79.0	4.703772	20.927116	20.927116	7320.621273517609
45	-16.979046	13.838945	-1.0	-61.272984	256.0	0.0	256.0	256.0	-16.478401	6.7229176	-13.2005005	-56.532143	1177600	1.1920929e-08	144.74785	-0.0007377577	-0.87742615	0.19292054	2.2808502	0.00026772553	0.0	0.009453125	0.0	79.0	0.29576823	17.274815	17.274815	7487.317729711533
46	-14.851141	11.657992	-1.5476717	-60.937695	256.0	0.0	256.0	256.0	-16.36548	6.13442	-13.685964	-61.183685	1203200	7.152557e-09	118.90918	-0.00094258785	-5.217781	0.16471295	2.28267	0.0012999569	0.0	0.022265624	0.0	79.0	3.1798394	18.030981	18.030981	7651.085528373718
47	-16.304098	13.919282	-1.3950934	-78.504745	256.0	0.0	256.0	256.0	-15.11646	5.074666	-12.795405	-52.752033	1228800	2.3841857e-09	161.261	-0.00067997276	-2.4407349	0.16860253	2.2728705	0.00048550311	0.0	0.008125	0.0	79.0	6.013696	22.317799	22.317799	7813.996073484421
48	-14.239127	10.491365	-1.6414324	-50.323708	256.0	0.0	256.0	256.0	-15.906538	5.180387	-13.418346	-58.154587	1254400	-1.07288365e-08	94.4498	-0.00042886732	-3.770111	0.15918273	2.2698126	6.322317e-05	0.0	0.0062109376	0.0	79.0	2.837105	17.076231	17.076231	7972.748995065689
49	-15.024331	11.451584	-1.1769401	-46.84802	256.0	0.0	256.0	256.0	-14.41659	4.764711	-12.110429	-51.72281	1280000	7.152557e-09	106.43626	-0.0005019367	-1.6367645	0.16573468	2.2757957	0.00030257663	0.0	0.0073046875	0.0	79.0	2.1514854	17.175817	17.175817	8138.3541667461395
