Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
21	-289.48163	80.700516	-152.06288	-430.75	256.0	0.0	256.0	256.0	-396.48364	36.751842	-369.63525	-606.52576	112640	-2.0489097e-09	17336.395	-0.0042578005	-11567.111	4.651787	0.0037864428	0.043945312	79.0	-243.03244	46.44918	46.44918	8765.294928789139
22	-330.37012	169.3736	-143.28134	-919.9168	256.0	0.0	256.0	256.0	-301.63794	50.611206	-270.0176	-645.64575	117760	-1.2852252e-08	23068.604	-0.0044451994	-2979.5664	4.679551	0.001311884	0.022265624	79.0	-288.35016	42.01998	42.01998	9161.265257358551
23	-374.0739	193.56378	-145.0574	-1067.3323	256.0	0.0	256.0	256.0	-347.64536	120.30262	-282.47635	-1161.1984	122880	8.381903e-09	21236.273	-0.0038679258	-1367.457	4.7930384	0.0015709404	0.029101562	79.0	-319.73813	54.335754	54.335754	9559.49993610382
24	-404.12994	121.28406	-176.23418	-636.2295	256.0	0.0	256.0	256.0	-369.3365	97.56071	-309.06186	-924.4205	128000	1.8626451e-09	15828.609	-0.0030714779	-3600.5986	4.839222	0.002036915	0.008007812	79.0	-349.9975	54.132458	54.132458	9956.907228708267
25	-362.54398	143.8846	-144.4728	-686.84735	256.0	0.0	256.0	256.0	-397.69687	47.937004	-364.9516	-767.0334	133120	-5.5180864e-09	18105.562	-0.0062323594	-1889.6582	4.779025	0.007286397	0.057421874	79.0	-290.3427	72.20125	72.20125	10354.750015974045
26	-399.5401	158.59727	-207.13712	-771.6772	256.0	0.0	256.0	256.0	-377.60724	85.6019	-312.41345	-795.6181	138240	7.450581e-09	19750.637	-0.0038990893	-923.1035	4.7956977	0.003919429	0.03984375	79.0	-329.42743	70.11268	70.11268	10751.034846782684
27	-300.36652	108.17465	-69.74721	-604.15216	256.0	0.0	256.0	256.0	-377.77618	45.421688	-343.58084	-647.7397	143360	8.381903e-09	14970.281	-0.004926333	-6336.536	4.647124	0.0030920308	0.0421875	79.0	-242.78445	57.58211	57.58211	11147.349602937698
28	-355.02234	160.77107	-71.91627	-700.0996	256.0	0.0	256.0	256.0	-308.16083	66.500755	-258.8333	-610.0051	148480	-4.0046872e-09	20867.941	-0.0038805266	-2900.9492	4.622438	0.002342189	0.034179688	79.0	-258.13788	96.88446	96.88446	11544.205585241318
29	-308.65952	101.41638	-147.47322	-533.3588	256.0	0.0	256.0	256.0	-340.8178	64.233116	-284.0078	-670.8534	153600	-5.6810676e-09	9480.731	-0.0033062808	-1366.708	4.547612	0.0014632792	0.010351563	79.0	-272.7851	35.874405	35.874405	11939.610304117203
30	-333.38742	106.88098	-133.23859	-550.2067	256.0	0.0	256.0	256.0	-315.29395	54.612316	-266.73523	-698.45123	158720	-5.7742e-09	9862.434	-0.0043416237	-538.834	4.7130957	0.001388103	0.016601562	79.0	-290.767	42.620453	42.620453	12342.33643579483
31	-257.10696	112.90928	-86.10116	-660.9071	256.0	0.0	256.0	256.0	-324.1059	39.626213	-294.47018	-608.8831	163840	5.448237e-09	14218.198	-0.005558527	-4963.255	4.486043	0.0016846822	0.036132812	79.0	-203.57425	53.532707	53.532707	12736.931097745895
32	-339.32306	138.96764	-196.84317	-747.7545	256.0	0.0	256.0	256.0	-278.86847	81.53432	-213.54205	-856.05927	168960	-3.5390257e-09	17906.387	-0.005185212	-4698.9785	4.6278696	0.0038704232	0.033203125	79.0	-263.5178	75.805244	75.805244	13133.951376914978
33	-305.60748	102.232185	-149.5828	-489.62686	256.0	0.0	256.0	256.0	-330.85907	53.76645	-288.88977	-709.52795	174080	-1.6670674e-08	8668.341	-0.0056238202	-781.28125	4.561888	0.0016760239	0.03300781	79.0	-249.15385	56.45359	56.45359	13532.680040597916
34	-301.17535	203.13022	-90.24892	-1036.6711	256.0	0.0	256.0	256.0	-307.2539	90.443596	-263.40234	-924.3105	179200	-1.3504178e-09	23719.537	-0.0056140157	-3253.0	4.3827963	0.0037837513	0.050195314	79.0	-252.84573	48.32966	48.32966	13928.466308355331
