Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	EntropyJ	EntropyN	KLj	KLn	ClipFracJ	ClipFracN	StopIter	ShowRet	SJF	F1	Time
47	-236.35252	112.018005	-47.09084	-616.4294	256.0	0.0	256.0	256.0	-231.06613	47.45128	-192.6928	-669.7385	1228800	0.22160509	10140.409	-0.008438364	-178.22949	1.7158806	2.5810218	0.022900319	2.9616058e-09	0.16039063	0.0	32.0	-180.60715	55.745323	55.745323	6895.476142168045
48	-228.64839	111.3632	-77.48052	-787.7165	256.0	0.0	256.0	256.0	-238.8996	61.806755	-190.81923	-863.8347	1254400	0.22312266	9080.117	-0.0015390664	-156.56543	1.6612504	2.5776052	0.021440249	7.8231094e-10	0.103125	0.0	6.0	-174.47635	54.17205	54.17205	7014.13965845108
49	-257.66495	140.09271	-87.866295	-986.1054	256.0	0.0	256.0	256.0	-232.20628	65.75378	-184.40004	-889.1339	1280000	0.20557976	15409.294	-0.0023722053	-733.749	1.7759683	2.578371	0.027576948	-8.381903e-10	0.122304685	0.0	6.0	-201.2601	56.404823	56.404823	7138.522522687912
50	-250.12495	141.71588	-81.766174	-947.84973	256.0	0.0	256.0	256.0	-257.31482	68.459625	-202.89111	-903.535	1305600	0.21509495	17058.613	0.00030259788	-389.4414	1.7654895	2.5802054	0.017779443	-2.7334317e-09	0.1284375	0.0	6.0	-212.98051	37.144424	37.144424	7264.756875991821
51	-256.57797	141.89165	-78.58295	-811.9368	256.0	0.0	256.0	256.0	-258.602	72.76244	-201.79321	-965.44183	1331200	0.21321377	14342.575	-0.0027873814	-97.50879	1.8385208	2.5832708	0.022895645	1.1641532e-10	0.145625	0.0	7.0	-206.92064	49.65733	49.65733	7385.710416555405
52	-260.1199	147.83398	-90.52913	-917.8746	256.0	0.0	256.0	256.0	-250.73477	66.08766	-194.42343	-836.77545	1356800	0.2108918	17688.66	-0.00740169	-324.06445	1.7589723	2.5778244	0.037923887	1.4901161e-10	0.14703125	0.0	4.0	-216.21442	43.905464	43.905464	7502.984580516815
53	-226.2338	108.90671	-106.96316	-741.45917	256.0	0.0	256.0	256.0	-253.2078	53.422577	-201.94632	-981.47156	1382400	0.19603239	9345.056	-0.0008135438	-943.1865	1.6795392	2.5777094	0.023214322	-3.1199307e-10	0.10714844	0.0	5.0	-175.84244	50.391357	50.391357	7622.907654762268
54	-234.81215	119.789894	-65.14894	-892.78046	256.0	0.0	256.0	256.0	-225.449	57.002975	-173.59537	-969.5345	1408000	0.2087442	10876.831	-0.001534909	-153.99316	1.6504416	2.5777047	0.016404666	-7.1991235e-09	0.12128906	0.0	21.0	-193.56831	41.24384	41.24384	7755.228099107742
55	-216.02592	116.200905	-68.673454	-869.9522	256.0	0.0	256.0	256.0	-232.81982	54.19271	-184.41878	-745.6605	1433600	0.21581589	10485.915	-0.0025485605	-344.00293	1.5935571	2.5796363	0.018330788	1.6796402e-08	0.15109375	0.0	18.0	-165.76004	50.265903	50.265903	7886.270395040512
56	-213.79477	96.635574	-100.82591	-751.0606	256.0	0.0	256.0	256.0	-213.58922	55.543297	-168.96844	-844.1653	1459200	0.21311842	7643.0425	-0.0013399571	-218.23926	1.5613601	2.579455	0.017729813	7.934869e-09	0.13074219	0.0	28.0	-163.40656	50.388237	50.388237	8023.404059648514
57	-239.76076	119.53503	-96.57498	-897.8559	256.0	0.0	256.0	256.0	-213.76463	49.08525	-174.38779	-973.4156	1484800	0.19329959	11971.023	-0.0015203059	-781.1426	1.5466666	2.5833814	0.017211698	-8.060597e-09	0.16246094	0.0	19.0	-194.05003	45.710693	45.710693	8149.164535522461
58	-232.13867	95.67763	-88.05914	-591.65717	256.0	0.0	256.0	256.0	-239.40338	49.055088	-193.1339	-870.4528	1510400	0.23007952	7791.834	-0.0026740283	-153.04199	1.5508225	2.5820923	0.016273906	2.5285407e-09	0.12617187	0.0	41.0	-192.54976	39.588905	39.588905	8290.121508836746
59	-212.67593	90.38653	-93.049675	-670.23364	256.0	0.0	256.0	256.0	-229.77092	38.58925	-194.04517	-677.7413	1536000	0.22350216	7081.2407	-0.0019833148	-336.70312	1.5481747	2.5859556	0.016664982	1.5418046e-08	0.13042969	0.0	28.0	-164.00865	48.667274	48.667274	8428.57557606697
60	-209.81865	88.00199	-73.654884	-633.89075	256.0	0.0	256.0	256.0	-212.78635	35.074856	-176.79192	-632.5235	1561600	0.22282414	6281.875	-0.0013171434	-62.43701	1.5773978	2.5791798	0.016214132	6.025657e-09	0.164375	0.0	51.0	-154.50383	55.31482	55.31482	8581.630275726318
61	-274.32367	170.7297	-69.84107	-1184.0978	256.0	0.0	256.0	256.0	-222.61737	69.375854	-174.2813	-1000.52374	1587200	0.19491892	23472.885	-0.0019528568	-3550.9668	1.5813909	2.5836444	0.017231302	-1.2204982e-08	0.18664062	0.0	44.0	-239.23898	35.08469	35.08469	8725.63165807724
62	-225.43785	104.427826	-86.6617	-645.5288	256.0	0.0	256.0	256.0	-260.27557	63.54659	-195.71336	-878.5024	1612800	0.23413678	9528.014	-0.0017413795	-1347.2588	1.5080479	2.5847504	0.017600141	9.18284e-09	0.16023438	0.0	23.0	-176.47748	48.960384	48.960384	8855.541177511215
