Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossN	LossV	DeltaLossPi	DeltaLossV	EntropyJ	EntropyN	KLj	KLn	ClipFracJ	ClipFracN	StopIter	ShowRet	SJF	F1	Time
78	-13.029637	12.463815	-1.0	-84.570335	256.0	0.0	256.0	256.0	-15.743641	5.650437	-13.396304	-74.32044	2022400	5.9604646e-09	5.9604646e-09	123.01285	-0.0012410688	-10.436584	0.21039373	2.275289	0.0005176793	0.0	0.007109375	0.0	79.0	5.0336742	18.063313	18.063313	13215.373342037201
79	-14.661537	11.1969385	-1.037533	-57.431885	256.0	0.0	256.0	256.0	-13.1279	6.0071044	-10.234553	-78.19543	2048000	-3.5762786e-09	-3.5762786e-09	107.016	-0.0017340803	-5.3875504	0.21631464	2.2765186	0.0013321993	0.0	0.013554688	0.0	79.0	3.2351563	17.896694	17.896694	13385.79502773285
80	-16.450312	12.307599	-1.0	-49.76112	256.0	0.0	256.0	256.0	-14.874516	5.159251	-12.434292	-77.08854	2073600	1.07288365e-08	9.536743e-09	127.06488	-0.00094216823	-3.6678085	0.22342362	2.2688491	0.0005263661	0.0	0.007578125	0.0	79.0	4.032417	20.482733	20.482733	13556.80883693695
81	-13.274847	11.727526	-1.0078125	-55.99928	256.0	0.0	256.0	256.0	-16.14686	4.830845	-14.117638	-66.41102	2099200	1.1920929e-09	1.1920929e-09	122.06917	-0.0010911238	-10.018097	0.19462498	2.2831216	0.00032712796	0.0	0.0031640625	0.0	79.0	4.333538	17.608385	17.608385	13718.855076789856
82	-14.548559	11.846386	-1.0	-55.263855	256.0	0.0	256.0	256.0	-13.397594	5.3352427	-11.274196	-55.35699	2124800	1.1920929e-09	3.5762786e-09	121.881165	-0.0011889583	-4.1219482	0.19335292	2.2774887	0.0001383811	0.0	0.0075390623	0.0	79.0	4.8686657	19.417225	19.417225	13890.734306573868
83	-13.8852625	10.212707	-1.0715535	-44.42123	256.0	0.0	256.0	256.0	-14.385037	4.3080325	-12.758709	-46.306316	2150400	5.3644182e-09	5.3644182e-09	90.371956	-0.0010381973	-1.1396484	0.18927188	2.269687	0.00014399338	0.0	0.00296875	0.0	79.0	6.1185694	20.003832	20.003832	14058.926674365997
84	-14.359751	12.117931	-1.0111955	-52.643593	256.0	0.0	256.0	256.0	-14.102176	4.4070163	-12.433503	-46.653984	2176000	5.9604646e-09	6.2584875e-09	116.33033	-0.000800268	-2.2508163	0.19825852	2.2776568	-9.817142e-05	0.0	0.0033203126	0.0	79.0	8.186855	22.546608	22.546608	14226.459182739258
85	-18.366274	14.020711	-1.0006624	-54.78954	256.0	0.0	256.0	256.0	-15.349679	6.909139	-12.272546	-50.486256	2201600	-7.152557e-09	-7.152557e-09	164.95172	-0.0012289501	-10.982101	0.25785387	2.258331	-0.00010571177	0.0	0.0059765624	0.0	79.0	15.046204	33.41248	33.41248	14391.075812339783
86	-15.176523	12.134971	-1.0	-53.402767	256.0	0.0	256.0	256.0	-17.670237	5.5501537	-15.24037	-47.32624	2227200	9.536743e-09	1.1920929e-08	122.61174	-0.0011657214	-6.6795197	0.207775	2.2661161	0.00024024617	0.0	0.0103125	0.0	79.0	8.603436	23.779959	23.779959	14557.266473054886
87	-13.584406	9.180937	-1.3819752	-44.20732	256.0	0.0	256.0	256.0	-14.818506	4.910574	-12.775947	-39.967445	2252800	1.3113022e-08	1.3113022e-08	77.91005	-0.0010335363	-4.3998947	0.18977846	2.2712624	-7.082255e-05	0.0	0.0037109375	0.0	79.0	5.446882	19.031286	19.031286	14726.573621034622
88	-17.221733	13.020774	-1.0	-56.63428	256.0	0.0	256.0	256.0	-13.870581	3.8368857	-12.232232	-39.859234	2278400	-4.7683715e-09	-2.3841857e-09	156.3628	-0.0011836028	-13.484894	0.21454963	2.2582197	0.00041161934	0.0	0.004375	0.0	79.0	8.165988	25.387722	25.387722	14893.695929765701
89	-14.93858	10.899488	-1.1656932	-52.91615	256.0	0.0	256.0	256.0	-16.907581	4.427481	-15.026877	-42.562057	2304000	-2.9802323e-09	-4.172325e-09	104.86558	-0.0012233013	-4.4432373	0.20256044	2.267952	-0.0001777306	0.0	0.004375	0.0	79.0	2.5418477	17.480429	17.480429	15060.674019813538
90	-14.125123	10.022443	-1.0	-44.82086	256.0	0.0	256.0	256.0	-14.73676	4.004838	-13.135882	-42.873283	2329600	-4.7683715e-09	-4.7683715e-09	91.31274	-0.0011760092	-1.1983032	0.1779187	2.2834716	0.00024320437	0.0	0.007265625	0.0	79.0	0.31110716	14.436231	14.436231	15224.571323633194
91	-16.239988	12.6382885	-1.0006984	-58.952488	256.0	0.0	256.0	256.0	-14.521594	3.8172917	-12.790258	-42.654716	2355200	-1.758337e-08	-1.758337e-08	138.87177	-0.001043719	-5.4480286	0.2105687	2.2635422	-0.00016455246	0.0	0.004453125	0.0	79.0	4.993002	21.232988	21.232988	15389.753891706467
92	-14.352911	11.482801	-1.0	-61.3552	256.0	0.0	256.0	256.0	-15.962136	4.8030934	-13.823568	-47.3872	2380800	1.2218952e-08	1.2218952e-08	115.43721	-0.0008993301	-4.1922607	0.183219	2.2634277	0.00012744844	0.0	0.0034765624	0.0	79.0	2.856766	17.209679	17.209679	15554.808208703995
93	-12.211593	11.035297	-1.0	-70.121025	256.0	0.0	256.0	256.0	-14.089692	4.290631	-12.505632	-57.38512	2406400	-8.046627e-09	-8.046627e-09	100.938934	-0.0011646753	-6.0490723	0.15113772	2.2683997	0.00030290367	0.0	0.006171875	0.0	79.0	9.23021	21.441805	21.441805	15712.553731918335
94	-13.260702	10.324755	-1.1481454	-50.445942	256.0	0.0	256.0	256.0	-12.205347	4.781589	-10.186754	-59.112	2432000	-2.3841857e-09	-2.3841857e-09	91.45051	-0.0008015132	-2.177246	0.15643671	2.2817888	3.602161e-05	0.0	0.0020703124	0.0	79.0	1.3827609	14.643463	14.643463	15880.319731235504
95	-14.649082	9.638502	-1.1404221	-49.020153	256.0	0.0	256.0	256.0	-13.383404	4.1351376	-11.752987	-45.33902	2457600	7.152557e-09	7.152557e-09	82.319786	-0.0007796383	-2.2779922	0.17882942	2.2695258	0.00012913121	0.0	0.0031640625	0.0	79.0	7.7183933	22.36747	22.36747	16046.947769880295
96	-12.02462	8.937826	-1.0089166	-49.68996	256.0	0.0	256.0	256.0	-14.325527	3.0131314	-13.184572	-39.369183	2483200	1.37090685e-08	1.2516975e-08	76.9286	-0.0007083649	-5.69738	0.14926305	2.2799037	0.00014492217	0.0	0.0038671875	0.0	79.0	4.3100863	16.334705	16.334705	16211.707133054733
97	-11.893306	10.149384	-1.0827601	-54.231834	256.0	0.0	256.0	256.0	-12.179412	3.4557064	-10.96583	-41.363995	2508800	-4.7683715e-09	-4.7683715e-09	81.387085	-0.0010661685	-2.447441	0.14884424	2.2777026	-1.6403701e-05	0.0	0.0048828125	0.0	79.0	5.2893467	17.182653	17.182653	16375.541192293167
98	-12.6994705	10.511405	-1.0	-49.837727	256.0	0.0	256.0	256.0	-11.968315	5.0149827	-10.118557	-50.03147	2534400	-9.536743e-09	-9.536743e-09	91.08729	-0.0010998035	-1.2525635	0.14761725	2.2824595	2.0819129e-05	0.0	0.0036328125	0.0	79.0	7.1462073	19.845678	19.845678	16541.058308839798
99	-17.111853	13.677038	-1.4374145	-66.55717	256.0	0.0	256.0	256.0	-13.135983	5.142406	-10.9709835	-55.19363	2560000	3.5762786e-09	3.5762786e-09	167.80022	-0.00092340825	-17.606827	0.18491791	2.2679262	0.00036164708	0.0	0.003359375	0.0	79.0	5.967874	23.07973	23.07973	16705.597241163254
100	-14.302164	9.728926	-1.033387	-46.11802	256.0	0.0	256.0	256.0	-16.714838	5.078311	-14.590665	-52.332798	2585600	-1.1920929e-09	-1.1920929e-09	88.054276	-0.0012321986	-7.996002	0.16799238	2.2739382	-6.303697e-05	0.0	0.0065234373	0.0	79.0	7.8254194	22.12758	22.12758	16874.34298992157
101	-14.932669	10.814668	-1.5549598	-50.567295	256.0	0.0	256.0	256.0	-14.590989	4.6010203	-12.76929	-44.55957	2611200	1.1920929e-09	0.0	100.55587	-0.00084549066	-2.037117	0.16853741	2.2629786	0.000113518945	0.0	0.0026953125	0.0	79.0	11.057734	25.990406	25.990406	17040.214329481125
102	-12.877742	10.768115	-1.1702434	-55.26767	256.0	0.0	256.0	256.0	-14.519048	3.7862272	-12.930512	-38.805977	2636800	1.3113022e-08	1.3113022e-08	93.318596	-0.00083714485	-5.985367	0.15125151	2.2779417	0.00024035238	0.0	0.00453125	0.0	79.0	4.797952	17.675695	17.675695	17207.622139692307
103	-15.256298	11.781763	-1.3919168	-46.30947	256.0	0.0	256.0	256.0	-13.18627	5.5802584	-10.920523	-48.96681	2662400	1.1920929e-09	1.1920929e-09	116.215355	-0.001040568	-5.094948	0.16425867	2.2590568	-9.1475726e-05	0.0	0.00265625	0.0	79.0	6.763547	22.019846	22.019846	17378.062425851822
104	-14.21967	11.487293	-1.278086	-54.388363	256.0	0.0	256.0	256.0	-15.149654	4.95241	-13.217398	-49.184437	2688000	-1.1920929e-09	-1.1920929e-09	111.87838	-0.0014586735	-4.047043	0.15445474	2.2717376	-0.00014036725	0.0	0.005546875	0.0	79.0	7.411485	21.631155	21.631155	17547.782622098923
105	-11.443971	9.171028	-1.0090104	-41.19162	256.0	0.0	256.0	256.0	-13.865172	4.3332267	-12.093538	-36.78845	2713600	-3.5762786e-09	-3.5762786e-09	77.636154	-0.0010682988	-7.112274	0.1264523	2.2818723	-8.874586e-05	0.0	0.00546875	0.0	79.0	5.4362426	16.880215	16.880215	17717.630058288574
106	-15.567361	12.885165	-1.0	-55.0717	256.0	0.0	256.0	256.0	-11.942331	4.235769	-10.109365	-35.06559	2739200	1.66893e-08	1.4305114e-08	150.23364	-0.0014248895	-16.092484	0.16834524	2.2847712	0.00016192613	0.0	0.0065625	0.0	79.0	2.1615844	17.728949	17.728949	17884.24981069565
107	-14.943987	12.459408	-1.5494388	-70.34338	256.0	0.0	256.0	256.0	-15.43889	5.6330976	-13.280488	-53.983105	2764800	-4.7683715e-09	-4.7683715e-09	129.81128	-0.0018116689	-1.6384888	0.15795773	2.2701268	0.00018359568	0.0	0.009726563	0.0	79.0	5.9670405	20.911028	20.911028	18051.445281982422
108	-13.8501425	10.955805	-1.20528	-52.31984	256.0	0.0	256.0	256.0	-14.779193	4.6154184	-12.763993	-42.220222	2790400	0.0	0.0	102.29455	-0.0011477041	-1.4219513	0.1434836	2.275993	-2.6893746e-05	0.0	0.00625	0.0	79.0	2.2681978	16.118341	16.118341	18220.55557155609
109	-16.397581	12.5146885	-1.207657	-63.083656	256.0	0.0	256.0	256.0	-14.199233	4.9172335	-12.028123	-51.91845	2816000	1.37090685e-08	1.37090685e-08	134.81853	-0.0010607794	-6.815048	0.15735893	2.2655892	-7.8973724e-05	0.0	0.0075	0.0	79.0	6.6230335	23.020615	23.020615	18390.316878557205
110	-13.956447	10.182735	-1.5295004	-49.85241	256.0	0.0	256.0	256.0	-16.461191	5.5458484	-14.218805	-47.584904	2841600	2.3841857e-09	2.3841857e-09	94.71471	-0.0016001748	-8.949234	0.14578182	2.2601168	0.00022113688	0.0	0.008007812	0.0	79.0	15.219591	29.176035	29.176035	18555.609264612198
111	-14.826634	14.618791	-1.0140163	-87.39467	256.0	0.0	256.0	256.0	-13.766005	4.1073675	-12.157514	-68.50777	2867200	-1.1920929e-09	-1.1920929e-09	171.29428	-0.0007179475	-13.79184	0.13467692	2.2708673	0.00013152072	0.0	0.00359375	0.0	79.0	4.97196	19.798595	19.798595	18720.790633916855
112	-15.323517	10.694406	-1.3634961	-46.880028	256.0	0.0	256.0	256.0	-15.501565	8.395575	-12.10331	-71.75311	2892800	-4.7683715e-09	-4.7683715e-09	112.144295	-0.0017484868	-16.807228	0.15106514	2.267942	0.00025163108	0.0	0.009492188	0.0	79.0	7.9719954	23.29551	23.29551	18886.55219054222
113	-15.302434	11.595464	-1.0441197	-53.26236	256.0	0.0	256.0	256.0	-15.122812	3.7577705	-13.634796	-39.797707	2918400	-8.34465e-09	-8.34465e-09	108.912346	-0.0013522512	-3.0159988	0.13450113	2.2752814	8.618753e-06	0.0	0.006015625	0.0	79.0	6.1204815	21.422918	21.422918	19054.21292614937
114	-14.516218	12.284998	-1.04803	-60.530815	256.0	0.0	256.0	256.0	-15.228508	5.637502	-13.066066	-58.34547	2944000	4.7683715e-09	4.7683715e-09	126.499054	-0.0011165702	-2.1643066	0.121230885	2.2676318	-0.00014704556	0.0	0.004921875	0.0	79.0	9.8378105	24.35403	24.35403	19223.282215595245
115	-13.612296	11.015594	-1.4730412	-52.721756	256.0	0.0	256.0	256.0	-14.114725	4.0935903	-12.483405	-46.993774	2969600	0.0	5.9604643e-10	98.53195	-0.0011154067	-1.6011505	0.11389623	2.2816267	-1.6679336e-06	0.0	0.0055078124	0.0	79.0	2.846814	16.459112	16.459112	19394.722425699234
116	-15.7206	11.191233	-1.506393	-54.009106	256.0	0.0	256.0	256.0	-14.444156	6.305502	-11.689118	-63.351257	2995200	3.5762786e-09	3.5762786e-09	110.92223	-0.0013342559	-5.6808853	0.12806298	2.2518125	-7.4765485e-05	0.0	0.008828125	0.0	79.0	8.193245	23.91385	23.91385	19562.503472328186
117	-15.470844	11.521741	-1.0111955	-56.50968	256.0	0.0	256.0	256.0	-15.609313	4.3894563	-13.69656	-52.453392	3020800	-5.3644182e-09	-5.3644182e-09	109.19973	-0.0013785807	-1.3151703	0.121971324	2.2648995	0.00022261364	0.0	0.0068359375	0.0	79.0	5.000284	20.471128	20.471128	19731.287531614304
118	-13.219458	11.123588	-1.3563209	-50.253387	256.0	0.0	256.0	256.0	-14.910053	3.8833082	-13.482882	-57.566334	3046400	1.07288365e-08	1.07288365e-08	107.23158	-0.0007921195	-3.626915	0.10316178	2.2729757	-0.0003449308	0.0	0.003203125	0.0	79.0	1.8326012	15.05206	15.05206	19902.46155810356
119	-14.89567	12.144919	-1.0561845	-51.961014	256.0	0.0	256.0	256.0	-13.860882	5.679503	-11.556405	-47.24954	3072000	-1.7881393e-09	-1.4901161e-09	124.01963	-0.0009304985	-3.9514465	0.11641083	2.2799225	2.2074859e-05	0.0	0.0036328125	0.0	79.0	3.5344062	18.430077	18.430077	20069.570222854614
120	-12.079381	10.500605	-1.0195473	-51.542263	256.0	0.0	256.0	256.0	-14.465446	4.578466	-12.691148	-44.23152	3097600	4.172325e-09	5.3644182e-09	93.10039	-0.0009785867	-6.431259	0.0978479	2.276788	0.00024999375	0.0	0.0044921874	0.0	79.0	7.3270903	19.406471	19.406471	20238.15293955803
121	-15.862918	12.23249	-1.0010685	-51.52202	256.0	0.0	256.0	256.0	-12.61645	5.6670246	-10.220407	-68.09064	3123200	-1.3113022e-08	-1.3113022e-08	136.30876	-0.0013786507	-11.671509	0.117656976	2.266689	0.0002152336	0.0	0.0076171877	0.0	79.0	7.619757	23.482674	23.482674	20407.55647969246
122	-16.680323	10.020808	-1.6424197	-51.854332	256.0	0.0	256.0	256.0	-15.884222	4.7845035	-13.501321	-43.461246	3148800	-1.07288365e-08	-1.07288365e-08	87.69199	-0.00092906714	-2.184105	0.12779853	2.257354	8.443912e-05	0.0	0.002578125	0.0	79.0	11.425507	28.105833	28.105833	20574.91163778305
123	-15.532559	11.275363	-1.0139295	-59.64472	256.0	0.0	256.0	256.0	-16.593681	3.914065	-14.78002	-44.655952	3174400	-9.536743e-09	-8.940697e-09	109.29834	-0.000909242	-3.4470825	0.11383763	2.2608817	0.00015294457	0.0	0.004765625	0.0	79.0	9.793856	25.326416	25.326416	20744.407793283463
124	-15.056263	11.486427	-1.4283918	-47.872215	256.0	0.0	256.0	256.0	-15.356551	4.1585684	-13.612036	-43.064495	3200000	7.152557e-09	7.152557e-09	112.45539	-0.0010443359	-0.7382126	0.10224219	2.278529	0.00010694886	0.0	0.00296875	0.0	79.0	4.968393	20.024656	20.024656	20912.53489089012
125	-14.791622	12.05928	-1.4719287	-74.65791	256.0	0.0	256.0	256.0	-15.145765	4.7768044	-13.076808	-52.71256	3225600	5.3644182e-09	5.3644182e-09	114.34599	-0.0012854164	-4.08374	0.098070055	2.2729557	-0.000260276	0.0	0.0070703123	0.0	79.0	4.8257017	19.617323	19.617323	21079.99027967453
126	-16.479387	13.380862	-1.446441	-72.72057	256.0	0.0	256.0	256.0	-15.199852	6.69845	-12.6925335	-64.18821	3251200	5.9604646e-09	5.9604646e-09	148.19534	-0.0010470498	-4.336685	0.10618683	2.2622683	0.00025671307	0.0	0.00390625	0.0	79.0	9.49371	25.973099	25.973099	21247.135519742966
127	-14.438778	12.988815	-1.0582386	-66.56667	256.0	0.0	256.0	256.0	-16.08421	5.201588	-13.933572	-58.2712	3276800	0.0	2.3841857e-09	140.25038	-0.000823586	-3.5723877	0.090278156	2.2802303	-6.399283e-05	0.0	0.0033984375	0.0	79.0	3.8514423	18.29022	18.29022	21409.761900424957
128	-14.755538	10.431527	-1.0	-47.469746	256.0	0.0	256.0	256.0	-14.407948	5.391528	-12.135434	-54.843597	3302400	0.0	0.0	98.297165	-0.00079301297	-3.3817062	0.098446995	2.2716372	-0.00014533487	0.0	0.001875	0.0	79.0	6.298833	21.05437	21.05437	21576.466542243958
129	-11.934327	9.130649	-1.0	-49.153133	256.0	0.0	256.0	256.0	-14.465645	3.189101	-13.216808	-36.386528	3328000	5.9604646e-09	5.9604646e-09	77.71916	-0.00041846634	-7.0979767	0.08291199	2.2826793	5.7414654e-05	0.0	0.0012109375	0.0	79.0	2.928079	14.862406	14.862406	21745.54445385933
130	-13.995044	10.198018	-1.0115919	-50.665268	256.0	0.0	256.0	256.0	-12.162798	3.7392757	-10.605909	-36.70051	3353600	4.7683715e-09	4.7683715e-09	90.173904	-0.0007604146	-4.621422	0.09342415	2.273882	-0.00021487327	0.0	0.004609375	0.0	79.0	4.8390365	18.834082	18.834082	21913.456154108047
131	-16.165045	10.70946	-1.2673097	-45.249176	256.0	0.0	256.0	256.0	-14.377125	4.848635	-12.2205105	-46.96339	3379200	4.7683715e-09	4.7683715e-09	106.535446	-0.0011835456	-5.4775543	0.102322236	2.2647436	-0.00018100461	0.0	0.003828125	0.0	79.0	9.772901	25.937946	25.937946	22082.092854738235
132	-14.775032	11.246469	-1.2546453	-55.256573	256.0	0.0	256.0	256.0	-16.076927	3.5994313	-14.567374	-43.224525	3404800	-9.536743e-09	-9.536743e-09	103.89031	-0.0009142876	-5.549675	0.09414876	2.2531002	0.00020867844	0.0	0.0053125	0.0	79.0	6.2272596	21.00229	21.00229	22246.324286699295
133	-14.52907	10.18897	-1.0000556	-49.818306	256.0	0.0	256.0	256.0	-14.540008	5.080543	-12.409153	-43.953423	3430400	3.5762786e-09	3.5762786e-09	97.810036	-0.00057201146	-4.680916	0.08915531	2.2702963	7.4107025e-05	0.0	0.00125	0.0	79.0	6.4425783	20.971645	20.971645	22414.655946731567
134	-15.035617	9.102368	-1.203327	-47.279827	256.0	0.0	256.0	256.0	-14.569214	3.2194586	-13.075317	-33.557896	3456000	-3.5762786e-09	-3.5762786e-09	72.51431	-0.0007249558	-1.14814	0.09097504	2.2744617	-0.00015191865	0.0	0.0035546876	0.0	79.0	4.9472976	19.982914	19.982914	22581.332607746124
135	-17.026337	13.641905	-1.4214172	-72.7497	256.0	0.0	256.0	256.0	-15.405544	4.052735	-13.657338	-55.89106	3481600	1.4305114e-08	1.4305114e-08	156.54382	-0.0008387089	-7.8504486	0.10284796	2.2624738	5.083075e-05	0.0	0.003203125	0.0	79.0	6.5140934	23.540432	23.540432	22752.244891166687
136	-14.764473	11.107025	-1.0051503	-55.43933	256.0	0.0	256.0	256.0	-16.60108	5.157901	-14.507085	-46.687557	3507200	1.1920929e-08	1.1920929e-08	109.6325	-0.0011689378	-5.5596695	0.08666495	2.2731216	-0.00013422608	0.0	0.0047265626	0.0	79.0	7.115472	21.879944	21.879944	22921.117205381393
137	-16.324053	12.001059	-1.008922	-63.916653	256.0	0.0	256.0	256.0	-15.005326	4.7196813	-12.861016	-40.288517	3532800	-1.475215e-08	-1.4454127e-08	120.557304	-0.0007972293	-3.3868713	0.0930578	2.2619164	5.0594594e-05	0.0	0.0030078124	0.0	79.0	10.188238	26.512287	26.512287	23090.990555286407
138	-14.541854	10.667402	-1.2609516	-51.944	256.0	0.0	256.0	256.0	-15.834739	4.3772273	-14.170318	-59.331963	3558400	4.7683715e-09	4.7683715e-09	99.941086	-0.0007033825	-2.617691	0.0768073	2.2673075	-0.00014920915	0.0	0.0017578125	0.0	79.0	2.6623652	17.204218	17.204218	23254.902407884598
139	-14.739929	9.8591	-1.0	-43.457085	256.0	0.0	256.0	256.0	-14.721248	4.1534576	-12.917553	-48.527355	3584000	2.3841857e-09	2.3841857e-09	84.62236	-0.00099666	-0.6587372	0.08378918	2.2745628	-0.00033592538	0.0	0.00421875	0.0	79.0	3.869686	18.609613	18.609613	23422.95156621933
140	-12.209891	10.779771	-1.0	-60.92417	256.0	0.0	256.0	256.0	-14.707655	3.858715	-13.237197	-38.060177	3609600	1.1920929e-08	1.1920929e-08	102.26	-0.0008552742	-7.396858	0.07415206	2.287414	-0.00020750306	0.0	0.0040234374	0.0	79.0	4.374162	16.584055	16.584055	23588.345635414124
141	-13.132571	9.481464	-1.3291771	-48.336536	256.0	0.0	256.0	256.0	-11.990454	3.8822916	-10.37052	-42.648567	3635200	-2.3841857e-09	-2.3841857e-09	79.45123	-0.00085438014	-2.049408	0.072998606	2.2706797	-0.00014807077	0.0	0.004296875	0.0	79.0	5.0818615	18.214432	18.214432	23752.018365621567
142	-14.905495	10.888168	-1.3486328	-52.078304	256.0	0.0	256.0	256.0	-13.514918	4.0203824	-11.69809	-44.864555	3660800	-9.536743e-09	-9.536743e-09	103.779144	-0.0009243321	-2.976303	0.08559595	2.269681	0.00014950879	0.0	0.0051953127	0.0	79.0	3.0090692	17.914562	17.914562	23921.785526752472
143	-15.100176	12.417621	-1.0	-57.572773	256.0	0.0	256.0	256.0	-14.795806	4.3186173	-13.089951	-55.23932	3686400	-2.3841857e-09	-2.3841857e-09	125.57449	-0.00092471956	-3.227417	0.08034618	2.2718825	2.62625e-05	0.0	0.002890625	0.0	79.0	5.20105	20.301226	20.301226	24089.564450263977
144	-14.491262	10.343227	-1.0115954	-53.254772	256.0	0.0	256.0	256.0	-15.042803	5.2891645	-12.553979	-43.744965	3712000	-7.7486035e-09	-8.34465e-09	88.381546	-0.0011662298	-1.7711182	0.07757285	2.2714727	-0.00022931579	0.0	0.0044140625	0.0	79.0	3.6640966	18.155357	18.155357	24247.71458387375
145	-15.557481	12.207388	-1.0	-49.956894	256.0	0.0	256.0	256.0	-14.725123	4.8242826	-12.045829	-41.64301	3737600	-1.1920929e-09	-1.1920929e-09	122.066956	-0.00083671336	-2.4036179	0.07913466	2.2548316	0.00026307197	0.0	0.002109375	0.0	79.0	2.5099733	18.067451	18.067451	24417.701557397842
146	-12.527928	10.329856	-1.0	-53.424225	256.0	0.0	256.0	256.0	-14.963628	4.609546	-12.801579	-52.344067	3763200	-5.9604643e-10	-1.1920929e-09	96.54412	-0.0009917873	-8.602516	0.06622341	2.2807267	-0.00032689236	0.0	0.002578125	0.0	79.0	3.4576263	15.985556	15.985556	24585.333497285843
147	-16.960888	13.339426	-1.5643954	-60.932346	256.0	0.0	256.0	256.0	-13.725729	6.274691	-10.680881	-54.68571	3788800	-9.536743e-09	-9.536743e-09	150.50984	-0.0009971332	-16.883331	0.08404634	2.2654793	0.00011696496	0.0	0.0034765624	0.0	79.0	11.771377	28.732271	28.732271	24758.85293006897
148	-13.410981	10.653423	-1.3487583	-41.626213	256.0	0.0	256.0	256.0	-15.91448	5.0104337	-13.841182	-55.252155	3814400	9.536743e-09	9.536743e-09	101.88243	-0.0010315573	-7.1624374	0.067314826	2.2773964	-0.00019042827	0.0	0.0047265626	0.0	79.0	4.5011287	17.91211	17.91211	24924.39325618744
149	-14.3975	13.027383	-1.0061126	-72.4312	256.0	0.0	256.0	256.0	-13.589899	4.7006836	-11.3903	-53.984474	3840000	2.3841857e-09	2.3841857e-09	138.4565	-0.0009600222	-5.4996796	0.06979148	2.278932	0.0001276281	0.0	0.0040234374	0.0	79.0	0.9259146	15.323414	15.323414	25093.62322449684
